ID_0,NAME_0,OCCUPANCY,MACRO_TAXO,TAXONOMY,BUILDINGS,COST_CONTENTS_USD,COST_NONSTRUCTURAL_USD,COST_STRUCTURAL_USD,OCCUPANTS_PER_ASSET,TOTAL_AREA_SQM,TOTAL_REPL_COST_USD,AVG_BUILDING_AREA_SQM,AVG_TOT_COST_PER_AREA_USD,DWELLINGS
CAN,Canada,Com,RC,COM2-C2H-PC,40.0,24685559.0,44751600.0,27428400.0,0.0,83600.0,96865559.0,2090.0,1158.6789354066987,
CAN,Canada,Com,RC,COM2-C2L-HC,145.0,106314120.0,192733200.0,118126800.0,0.0,303050.0,417174120.0,2090.0,1376.585117967332,
CAN,Canada,Com,RC,COM2-C2L-LC,1371.0,822110664.0,1490376150.0,913456350.0,0.0,2865390.0,3225943164.0,2090.0,1125.830397956299,
CAN,Canada,Com,RC,COM2-C2L-MC,566.0,366659053.0,664703550.0,407398950.0,0.0,1182940.0,1438761553.0,2090.0,1216.2591111975248,
CAN,Canada,Com,RC,COM2-C2L-PC,4357.0,2638946083.0,4784054850.0,2932162650.0,0.0,9106130.0,10355163583.0,2090.0,1137.1640403771964,
CAN,Canada,Com,RC,COM2-C2M-HC,42.0,30903120.0,56023200.0,34336800.0,0.0,87780.0,121263120.0,2090.0,1381.4436090225563,
CAN,Canada,Com,RC,COM2-C2M-LC,258.0,153215135.0,277758450.0,170239050.0,0.0,539220.0,601212635.0,2090.0,1114.9672397166278,
CAN,Canada,Com,RC,COM2-C2M-MC,138.0,92378474.0,167469750.0,102642750.0,0.0,288420.0,362490974.0,2090.0,1256.8163580888981,
CAN,Canada,Com,RC,COM2-C2M-PC,790.0,478321156.0,867132000.0,531468000.0,0.0,1651100.0,1876921156.0,2090.0,1136.7701265822784,
CAN,Canada,Com,RC,COM2-C3H-LC,124.0,83937060.0,152166600.0,93263400.0,0.0,259160.0,329367060.0,2090.0,1270.902376910017,
CAN,Canada,Com,RC,COM2-C3H-PC,887.0,531239668.0,963066150.0,590266350.0,0.0,1853830.0,2084572168.0,2090.0,1124.4678142008706,
CAN,Canada,Com,RC,COM2-C3L-LC,22.0,13758660.0,24942600.0,15287400.0,0.0,45980.0,53988660.0,2090.0,1174.177033492823,
CAN,Canada,Com,RC,COM2-C3L-PC,197.0,116994769.0,212095800.0,129994200.0,0.0,411730.0,459084769.0,2090.0,1115.0141330483568,
CAN,Canada,Com,RC,COM2-C3M-LC,248.0,165103920.0,299311200.0,183448800.0,0.0,518320.0,647863920.0,2090.0,1249.93039049236,
CAN,Canada,Com,RC,COM2-C3M-PC,1809.0,1088626919.0,1973534400.0,1209585600.0,0.0,3780810.0,4271746919.0,2090.0,1129.8496668703267,
CAN,Canada,Com,RC,COM2-PC1-HC,179.0,131153580.0,237763800.0,145726200.0,0.0,374110.0,514643580.0,2090.0,1375.6477506615702,
CAN,Canada,Com,RC,COM2-PC1-LC,2185.0,1302063170.0,2360465550.0,1446736950.0,0.0,4566650.0,5109265670.0,2090.0,1118.82138328972,
CAN,Canada,Com,RC,COM2-PC1-MC,840.0,534563953.0,969092550.0,593959950.0,0.0,1755600.0,2097616453.0,2090.0,1194.8145665299612,
CAN,Canada,Com,RC,COM2-PC1-PC,6616.0,4003269452.0,7257389850.0,4448077650.0,0.0,13827440.0,15708736952.0,2090.0,1136.0553328743426,
CAN,Canada,Com,RC,COM2-PC2L-HC,99.0,72887040.0,132134400.0,80985600.0,0.0,206910.0,286007040.0,2090.0,1382.2775119617224,
CAN,Canada,Com,RC,COM2-PC2L-LC,826.0,495711867.0,898659000.0,550791000.0,0.0,1726340.0,1945161867.0,2090.0,1126.7547916401172,
CAN,Canada,Com,RC,COM2-PC2L-MC,378.0,244023839.0,442382400.0,271137600.0,0.0,790020.0,957543839.0,2090.0,1212.0501240474925,
CAN,Canada,Com,RC,COM2-PC2L-PC,2755.0,1658287715.0,3006252900.0,1842542100.0,0.0,5757950.0,6507082715.0,2090.0,1130.1040674198282,
CAN,Canada,Com,RC,COM2-PC2M-HC,10.0,7387200.0,13392000.0,8208000.0,0.0,20900.0,28987200.0,2090.0,1386.9473684210527,
CAN,Canada,Com,RC,COM2-PC2M-LC,60.0,35289270.0,63974700.0,39210300.0,0.0,125400.0,138474270.0,2090.0,1104.2605263157895,
CAN,Canada,Com,RC,COM2-PC2M-MC,23.0,16775100.0,30411000.0,18639000.0,0.0,48070.0,65825100.0,2090.0,1369.3592677345537,
CAN,Canada,Com,RC,COM2-PC2M-PC,181.0,107545312.0,194965200.0,119494800.0,0.0,378290.0,422005312.0,2090.0,1115.5603161595602,
CAN,Canada,Com,RC,COM3-C1L-HC,21.0,3355422.0,6082944.0,3728256.0,2.1,7119.0,13166622.0,339.0,1849.504424778761,
CAN,Canada,Com,RC,COM3-C1L-LC,101.0,15701118.0,28464014.0,17445686.0,9.700000000000001,34239.0,61610818.0,339.0,1799.4339203831887,
CAN,Canada,Com,RC,COM3-C1L-MC,58.0,8785519.0,15926994.0,9761706.0,5.6000000000000005,19662.0,34474219.0,339.0,1753.3424371884853,
CAN,Canada,Com,RC,COM3-C1L-PC,423.0,60904521.0,110411770.0,67671730.0,38.0,143397.0,238988021.0,339.0,1666.6179975871182,
CAN,Canada,Com,RC,COM3-C2L-HC,382.0,54999965.0,99707780.0,61111220.0,31.3,129498.0,215818965.0,339.0,1666.581452995413,
CAN,Canada,Com,RC,COM3-C2L-LC,4014.0,487225639.0,883276056.0,541362744.0,326.40000000000003,1360746.0,1911864439.0,339.0,1405.0119853374547,
CAN,Canada,Com,RC,COM3-C2L-MC,1349.0,176988547.0,320857192.0,196654408.0,117.10000000000001,457311.0,694500147.0,339.0,1518.6604892512973,
CAN,Canada,Com,RC,COM3-C2L-PC,17505.0,2066801968.0,3746840048.0,2296450352.0,1343.6000000000001,5934195.0,8110092368.0,339.0,1366.6710258088924,
CAN,Canada,Com,RC,COM3-C3L-LC,2877.0,423063179.0,766957856.0,470070944.0,232.20000000000002,975303.0,1660091979.0,339.0,1702.1294705337725,
CAN,Canada,Com,RC,COM3-C3L-PC,36795.0,5036253087.0,9130055396.0,5595840404.0,2790.5,12473505.0,19762148887.0,339.0,1584.3300569487085,
CAN,Canada,Com,RC,COM3-C3M-LC,166.0,25480247.0,46192356.0,28311444.0,15.9,56274.0,99984047.0,339.0,1776.736094821765,
CAN,Canada,Com,RC,COM3-C3M-PC,1431.0,213376865.0,386823642.0,237085458.0,136.9,485109.0,837285965.0,339.0,1725.974914916029,
CAN,Canada,Com,RC,COM3-PC1-HC,11.0,1757602.0,3186304.0,1952896.0,1.1,3729.0,6896802.0,339.0,1849.504424778761,
CAN,Canada,Com,RC,COM3-PC1-LC,137.0,20716780.0,37556748.0,23018652.0,12.200000000000001,46443.0,81292180.0,339.0,1750.3645328682471,
CAN,Canada,Com,RC,COM3-PC1-MC,51.0,7302543.0,13238550.0,8113950.0,4.9,17289.0,28655043.0,339.0,1657.4147145583897,
CAN,Canada,Com,RC,COM3-PC1-PC,612.0,89036214.0,161410738.0,98929162.0,55.2,207468.0,349376114.0,339.0,1684.0000096400408,
CAN,Canada,Com,RC,COM3-PC2L-LC,3.0,429414.0,778472.0,477128.0,0.2,1017.0,1685014.0,339.0,1656.8475909537856,
CAN,Canada,Com,RC,COM3-PC2L-PC,26.0,3093278.0,5607714.0,3436986.0,2.0,8814.0,12137978.0,339.0,1377.124801452235,
CAN,Canada,Com,RC,COM4-C1H-LC,3.0,61542555.0,111568380.0,68380620.0,0.0,62847.0,241491555.0,20949.0,3842.531147071459,
CAN,Canada,Com,RC,COM4-C1H-PC,12.0,240617517.0,436207200.0,267352800.0,0.0,251388.0,944177517.0,20949.0,3755.857546899613,
CAN,Canada,Com,RC,COM4-C1L-HC,244.0,271886742.0,492894131.0,302096377.0,0.0,342820.0,1066877250.0,1405.0,3112.0624525990315,
CAN,Canada,Com,RC,COM4-C1L-LC,2748.0,2675825737.0,4850913632.0,2973139866.0,0.0,3860940.0,10499879235.0,1405.0,2719.513702621641,
CAN,Canada,Com,RC,COM4-C1L-MC,945.0,968389577.0,1755560169.0,1075988237.0,0.0,1327725.0,3799937983.0,1405.0,2861.991740006402,
CAN,Canada,Com,RC,COM4-C1L-PC,9734.0,9495264129.0,17213641506.0,10550293927.0,0.0,13676270.0,37259199562.0,1405.0,2724.3685275298017,
CAN,Canada,Com,RC,COM4-C1M-HC,24.0,61619084.0,111707136.0,68465664.0,19.400000000000002,82032.0,241791884.0,3418.0,2947.5312560951825,
CAN,Canada,Com,RC,COM4-C1M-LC,202.0,455057471.0,824958112.0,505619488.0,157.2,690436.0,1785635071.0,3418.0,2586.2427089549215,
CAN,Canada,Com,RC,COM4-C1M-MC,66.0,162165417.0,293984160.0,180183840.0,55.5,225588.0,636333417.0,3418.0,2820.776889728177,
CAN,Canada,Com,RC,COM4-C1M-PC,931.0,2045172269.0,3707622816.0,2272413984.0,746.3000000000001,3182158.0,8025209069.0,3418.0,2521.939221434008,
CAN,Canada,Com,RC,COM4-C2H-HC,129.0,2684736252.0,4867065720.0,2983040280.0,0.0,2702421.0,10534842252.0,20949.0,3898.297952835624,
CAN,Canada,Com,RC,COM4-C2H-LC,525.0,10200177502.0,18491550220.0,11333530780.0,0.0,10998225.0,40025258502.0,20949.0,3639.247105964826,
CAN,Canada,Com,RC,COM4-C2H-MC,324.0,6678215869.0,12106707140.0,7420239860.0,0.0,6787476.0,26205162869.0,20949.0,3860.811127582624,
CAN,Canada,Com,RC,COM4-C2H-PC,2178.0,41887807818.0,75936962640.0,46542009360.0,0.0,45626922.0,164366779818.0,20949.0,3602.407802525009,
CAN,Canada,Com,RC,COM4-C2L-HC,301.0,335553289.0,608313016.0,372836985.0,0.0,422905.0,1316703290.0,1405.0,3113.472978564926,
CAN,Canada,Com,RC,COM4-C2L-LC,1795.0,1749297732.0,3171242496.0,1943664301.0,0.0,2521975.0,6864204529.0,1405.0,2721.7575626245302,
CAN,Canada,Com,RC,COM4-C2L-MC,886.0,938170723.0,1700777448.0,1042411816.0,0.0,1244830.0,3681359987.0,1405.0,2957.3194628985484,
CAN,Canada,Com,RC,COM4-C2L-PC,6870.0,6639532735.0,12036583099.0,7377258921.0,0.0,9652350.0,26053374755.0,1405.0,2699.1742689604084,
CAN,Canada,Com,RC,COM4-C2M-HC,121.0,316351570.0,573502976.0,351501824.0,102.0,413578.0,1241356370.0,3418.0,3001.5048431009386,
CAN,Canada,Com,RC,COM4-C2M-LC,419.0,966196391.0,1751584320.0,1073551680.0,347.8,1432142.0,3791332391.0,3418.0,2647.3159721591855,
CAN,Canada,Com,RC,COM4-C2M-MC,322.0,814854475.0,1477221920.0,905394080.0,276.3,1100596.0,3197470475.0,3418.0,2905.2172413855765,
CAN,Canada,Com,RC,COM4-C2M-PC,1637.0,3767712739.0,6830357472.0,4186348128.0,1315.5,5595266.0,14784418339.0,3418.0,2642.3083976704593,
CAN,Canada,Com,RC,COM4-C3L-LC,451.0,486523289.0,882001340.0,540581396.0,0.0,633655.0,1909106025.0,1405.0,3012.84772470824,
CAN,Canada,Com,RC,COM4-C3L-PC,4649.0,4454876710.0,8076094579.0,4949863232.0,0.0,6531845.0,17480834521.0,1405.0,2676.247602476789,
CAN,Canada,Com,RC,COM4-C3M-LC,98.0,251107824.0,455224832.0,279008768.0,79.60000000000001,334964.0,985341424.0,3418.0,2941.6337994530754,
CAN,Canada,Com,RC,COM4-C3M-PC,826.0,1849982223.0,3353769472.0,2055536128.0,667.8000000000001,2823268.0,7259287823.0,3418.0,2571.2358242292266,
CAN,Canada,Com,RC,COM4-PC1-HC,216.0,239329054.0,433871415.0,265921164.0,0.0,303480.0,939121633.0,1405.0,3094.509137340187,
CAN,Canada,Com,RC,COM4-PC1-LC,2073.0,1999917519.0,3625582448.0,2222130674.0,0.0,2912565.0,7847630641.0,1405.0,2694.4053234863427,
CAN,Canada,Com,RC,COM4-PC1-MC,750.0,775723788.0,1406282989.0,861915205.0,0.0,1053750.0,3043921982.0,1405.0,2888.656685172005,
CAN,Canada,Com,RC,COM4-PC1-PC,7859.0,7421062594.0,13453391415.0,8245625292.0,0.0,11041895.0,29120079301.0,1405.0,2637.2356648021014,
CAN,Canada,Com,RC,COM4-PC2H-HC,1.0,20976912.0,38028320.0,23307680.0,0.0,20949.0,82312912.0,20949.0,3929.204830779512,
CAN,Canada,Com,RC,COM4-PC2H-LC,3.0,59691654.0,108212940.0,66324060.0,0.0,62847.0,234228654.0,20949.0,3726.9663468423314,
CAN,Canada,Com,RC,COM4-PC2H-MC,6.0,122159664.0,221459040.0,135732960.0,0.0,125694.0,479351664.0,20949.0,3813.639982815409,
CAN,Canada,Com,RC,COM4-PC2H-PC,21.0,392391648.0,711353280.0,435990720.0,0.0,439929.0,1539735648.0,20949.0,3499.963966912843,
CAN,Canada,Com,RC,COM4-PC2L-HC,43.0,48060369.0,87126990.0,53400410.0,0.0,60415.0,188587769.0,1405.0,3121.5388396921294,
CAN,Canada,Com,RC,COM4-PC2L-LC,297.0,287099558.0,520473083.0,318999555.0,0.0,417285.0,1126572196.0,1405.0,2699.7668164443967,
CAN,Canada,Com,RC,COM4-PC2L-MC,131.0,140155379.0,254082864.0,155728186.0,0.0,184055.0,549966429.0,1405.0,2988.05481513678,
CAN,Canada,Com,RC,COM4-PC2L-PC,1174.0,1125982590.0,2041255598.0,1251091849.0,0.0,1649470.0,4418330037.0,1405.0,2678.636190412678,
CAN,Canada,Com,RC,COM4-PC2M-HC,37.0,96657380.0,175226880.0,107397120.0,29.900000000000002,126466.0,379281380.0,3418.0,2999.077854917527,
CAN,Canada,Com,RC,COM4-PC2M-LC,192.0,436405617.0,791144800.0,484895200.0,153.70000000000002,656256.0,1712445617.0,3418.0,2609.4170826628633,
CAN,Canada,Com,RC,COM4-PC2M-MC,60.0,150649590.0,273107520.0,167388480.0,52.800000000000004,205080.0,591145590.0,3418.0,2882.5121416032766,
CAN,Canada,Com,RC,COM4-PC2M-PC,647.0,1481526262.0,2685808256.0,1646140544.0,519.4,2211446.0,5813475062.0,3418.0,2628.8116743524374,
CAN,Canada,Com,RC,COM5-C1L-HC,2.0,627912.0,1138320.0,697680.0,0.30000000000000004,836.0,2463912.0,418.0,2947.2631578947367,
CAN,Canada,Com,RC,COM5-C1L-LC,36.0,9788026.0,17744400.0,10875600.0,6.5,15048.0,38408026.0,418.0,2552.367490696438,
CAN,Canada,Com,RC,COM5-C1L-MC,8.0,2388528.0,4330080.0,2653920.0,1.7000000000000002,3344.0,9372528.0,418.0,2802.7894736842104,
CAN,Canada,Com,RC,COM5-C1L-PC,127.0,33134641.0,60068700.0,36816300.0,23.400000000000002,53086.0,130019641.0,418.0,2449.2265569076594,
CAN,Canada,Com,RC,COM5-C2L-HC,6.0,1994544.0,3615840.0,2216160.0,1.1,2508.0,7826544.0,418.0,3120.6315789473683,
CAN,Canada,Com,RC,COM5-C2L-LC,51.0,13869450.0,25143480.0,15410520.0,9.4,21318.0,54423450.0,418.0,2552.9341401632423,
CAN,Canada,Com,RC,COM5-C2L-MC,20.0,6272964.0,11372040.0,6969960.0,3.8000000000000003,8360.0,24614964.0,418.0,2944.3736842105263,
CAN,Canada,Com,RC,COM5-C2L-PC,213.0,56512026.0,102448800.0,62791200.0,38.800000000000004,89034.0,221752026.0,418.0,2490.644315654694,
CAN,Canada,Com,RC,COM5-C2M-LC,10.0,2593212.0,4701150.0,2881350.0,1.4000000000000001,4180.0,10175712.0,418.0,2434.3808612440193,
CAN,Canada,Com,RC,COM5-C2M-MC,2.0,627912.0,1138320.0,697680.0,0.30000000000000004,836.0,2463912.0,418.0,2947.2631578947367,
CAN,Canada,Com,RC,COM5-C2M-PC,75.0,19365222.0,35106570.0,21516930.0,12.4,31350.0,75988722.0,418.0,2423.8826794258375,
CAN,Canada,Com,RC,COM5-C3L-LC,1.0,332424.0,602640.0,369360.0,0.2,418.0,1304424.0,418.0,3120.6315789473683,
CAN,Canada,Com,RC,COM5-C3L-PC,13.0,3568934.0,6470010.0,3965490.0,2.5,5434.0,14004434.0,418.0,2577.186970923813,
CAN,Canada,Com,RC,COM5-PC1-LC,3.0,940328.0,1704690.0,1044810.0,0.6000000000000001,1254.0,3689828.0,418.0,2942.4465709728865,
CAN,Canada,Com,RC,COM5-PC1-MC,3.0,997272.0,1807920.0,1108080.0,0.6000000000000001,1254.0,3913272.0,418.0,3120.6315789473683,
CAN,Canada,Com,RC,COM5-PC1-PC,15.0,4136828.0,7499520.0,4596480.0,3.0,6270.0,16232828.0,418.0,2588.967783094099,
CAN,Canada,Com,RC,COM5-PC2L-HC,1.0,332424.0,602640.0,369360.0,0.2,418.0,1304424.0,418.0,3120.6315789473683,
CAN,Canada,Com,RC,COM5-PC2L-LC,2.0,540188.0,979290.0,600210.0,0.4,836.0,2119688.0,418.0,2535.511961722488,
CAN,Canada,Com,RC,COM5-PC2L-MC,1.0,332424.0,602640.0,369360.0,0.2,418.0,1304424.0,418.0,3120.6315789473683,
CAN,Canada,Com,RC,COM5-PC2L-PC,8.0,2219236.0,4023180.0,2465820.0,1.6,3344.0,8708236.0,418.0,2604.1375598086124,
CAN,Canada,Com,RC,COM6-C1H-HC,1.0,13758085.0,24941558.0,15286761.0,38.2,7078.0,53986404.0,7078.0,7627.352924554959,
CAN,Canada,Com,RC,COM6-C1H-LC,9.0,103237754.0,187156159.0,114708615.0,680.1,63702.0,405102528.0,7078.0,6359.337666007346,
CAN,Canada,Com,RC,COM6-C1H-MC,2.0,23763966.0,43080872.0,26404406.0,178.9,14156.0,93249244.0,7078.0,6587.259395309409,
CAN,Canada,Com,RC,COM6-C1H-PC,54.0,633914192.0,1149201183.0,704349112.0,4190.8,382212.0,2487464487.0,7078.0,6508.075327305265,
CAN,Canada,Com,RC,COM6-C2H-LC,5.0,68425628.0,124046459.0,76028476.0,498.5,35390.0,268500563.0,7078.0,7586.90486012998,
CAN,Canada,Com,RC,COM6-C2H-MC,3.0,46850448.0,84933563.0,52056054.0,313.0,21234.0,183840065.0,7078.0,8657.81600263728,
CAN,Canada,Com,RC,COM6-C2H-PC,35.0,464361430.0,841824818.0,515957146.0,3153.2,247730.0,1822143394.0,7078.0,7355.3602470431515,
CAN,Canada,Com,RC,COM6-C2L-LC,21.0,254576689.0,461513299.0,282862991.0,1823.7,148638.0,998952979.0,7078.0,6720.710578721458,
CAN,Canada,Com,RC,COM6-C2L-MC,1.0,11881983.0,21540436.0,13202203.0,116.2,7078.0,46624622.0,7078.0,6587.259395309409,
CAN,Canada,Com,RC,COM6-C2L-PC,77.0,915095056.0,1658944269.0,1016772298.0,5670.9,545006.0,3590811623.0,7078.0,6588.5726450717975,
CAN,Canada,Com,RC,COM6-C2M-LC,18.0,247984273.0,449562132.0,275538083.0,1821.2,127404.0,973084488.0,7078.0,7637.7860035791655,
CAN,Canada,Com,RC,COM6-C2M-MC,3.0,48309639.0,87578880.0,53677377.0,309.4,21234.0,189565896.0,7078.0,8927.46990675332,
CAN,Canada,Com,RC,COM6-C2M-PC,61.0,841796770.0,1526064338.0,935329752.0,5721.0,431758.0,3303190860.0,7078.0,7650.560869746479,
CAN,Canada,Com,RC,COM6-C3M-LC,1.0,16103213.0,29192960.0,17892459.0,101.7,7078.0,63188632.0,7078.0,8927.46990675332,
CAN,Canada,Com,RC,COM6-C3M-PC,14.0,193968153.0,351638173.0,215520173.0,1480.1,99092.0,761126499.0,7078.0,7681.0085476123195,
CAN,Canada,Com,RC,COM7-C1H-LC,18.0,215603636.0,390860400.0,239559600.0,0.0,231174.0,846023636.0,12843.0,3659.6833380916537,
CAN,Canada,Com,RC,COM7-C1H-MC,3.0,35366560.0,64114820.0,39296180.0,0.0,38529.0,138777560.0,12843.0,3601.898829453139,
CAN,Canada,Com,RC,COM7-C1H-PC,95.0,1114897744.0,2021159700.0,1238775300.0,0.0,1220085.0,4374832744.0,12843.0,3585.678656814894,
CAN,Canada,Com,RC,COM7-C1L-HC,6.0,4641893.0,8415136.0,5157664.0,0.5,3786.0,18214693.0,631.0,4811.0652403592185,
CAN,Canada,Com,RC,COM7-C1L-LC,36.0,25414134.0,46072448.0,28237952.0,3.6,22716.0,99724534.0,631.0,4390.0569642542705,
CAN,Canada,Com,RC,COM7-C1L-MC,18.0,13972192.0,25329728.0,15524672.0,1.7000000000000002,11358.0,54826592.0,631.0,4827.134354639901,
CAN,Canada,Com,RC,COM7-C1L-PC,168.0,120712496.0,218835696.0,134125104.0,15.8,106008.0,473673296.0,631.0,4468.278771413478,
CAN,Canada,Com,RC,COM7-C2H-HC,7.0,100425901.0,182058660.0,111584340.0,0.0,89901.0,394068901.0,12843.0,4383.365045995039,
CAN,Canada,Com,RC,COM7-C2H-LC,54.0,659198654.0,1195038530.0,732442970.0,0.0,693522.0,2586680154.0,12843.0,3729.773754834021,
CAN,Canada,Com,RC,COM7-C2H-MC,21.0,286998688.0,520290050.0,318887450.0,0.0,269703.0,1126176188.0,12843.0,4175.616096224366,
CAN,Canada,Com,RC,COM7-C2H-PC,348.0,4310181421.0,7813779400.0,4789090600.0,0.0,4469364.0,16913051421.0,12843.0,3784.2188331494144,
CAN,Canada,Com,RC,COM7-C2L-HC,28.0,21153638.0,38348736.0,23504064.0,2.4000000000000004,17668.0,83006438.0,631.0,4698.123047317184,
CAN,Canada,Com,RC,COM7-C2L-LC,353.0,230550522.0,417957376.0,256167424.0,31.1,222743.0,904675322.0,631.0,4061.520775063638,
CAN,Canada,Com,RC,COM7-C2L-MC,121.0,86302949.0,156455760.0,95892240.0,11.700000000000001,76351.0,338650949.0,631.0,4435.448769498762,
CAN,Canada,Com,RC,COM7-C2L-PC,1654.0,1066445104.0,1933322688.0,1184939712.0,133.4,1043674.0,4184707504.0,631.0,4009.5925585958835,
CAN,Canada,Com,RC,COM7-C2M-HC,6.0,22422612.0,40649184.0,24914016.0,3.0,17502.0,87985812.0,2917.0,5027.186150154268,
CAN,Canada,Com,RC,COM7-C2M-LC,14.0,46391607.0,84101760.0,51546240.0,6.9,40838.0,182039607.0,2917.0,4457.603384103041,
CAN,Canada,Com,RC,COM7-C2M-MC,8.0,29553174.0,53575936.0,32836864.0,3.8,23336.0,115965974.0,2917.0,4969.402382584847,
CAN,Canada,Com,RC,COM7-C2M-PC,60.0,201137683.0,364635640.0,223486360.0,28.5,175020.0,789259683.0,2917.0,4509.5399554336645,
CAN,Canada,Com,RC,COM7-C3L-LC,7.0,5516318.0,10000352.0,6129248.0,0.7000000000000001,4417.0,21645918.0,631.0,4900.592709984152,
CAN,Canada,Com,RC,COM7-C3L-PC,77.0,55223651.0,100113136.0,61359664.0,7.7,48587.0,216696451.0,631.0,4459.967707411448,
CAN,Canada,Com,RC,COM7-PC1-HC,15.0,12139623.0,22007520.0,13488480.0,1.4000000000000001,9465.0,47635623.0,631.0,5032.818066561014,
CAN,Canada,Com,RC,COM7-PC1-LC,43.0,30660686.0,55583744.0,34067456.0,4.1000000000000005,27133.0,120311886.0,631.0,4434.153466258799,
CAN,Canada,Com,RC,COM7-PC1-MC,32.0,25404831.0,46055584.0,28227616.0,3.2,20192.0,99688031.0,631.0,4937.006289619651,
CAN,Canada,Com,RC,COM7-PC1-PC,220.0,159415106.0,288998368.0,177128032.0,21.1,138820.0,625541506.0,631.0,4506.133885607262,
CAN,Canada,Com,RC,COM7-PC2L-HC,6.0,4855848.0,8803008.0,5395392.0,0.6000000000000001,3786.0,19054248.0,631.0,5032.817749603803,
CAN,Canada,Com,RC,COM7-PC2L-LC,24.0,17669893.0,32033168.0,19633232.0,2.4000000000000004,15144.0,69336293.0,631.0,4578.4662572636025,
CAN,Canada,Com,RC,COM7-PC2L-MC,12.0,9414020.0,17066368.0,10460032.0,1.2000000000000002,7572.0,36940420.0,631.0,4878.555203380877,
CAN,Canada,Com,RC,COM7-PC2L-PC,84.0,59586475.0,108022352.0,66207248.0,7.9,53004.0,233816075.0,631.0,4411.291128971398,
CAN,Canada,Com,RC,COM7-PC2M-HC,5.0,18041182.0,32706240.0,20045760.0,2.6,14585.0,70793182.0,2917.0,4853.8348988687,
CAN,Canada,Com,RC,COM7-PC2M-LC,57.0,177855980.0,322429016.0,197617784.0,23.7,166269.0,697902780.0,2917.0,4197.431752160655,
CAN,Canada,Com,RC,COM7-PC2M-MC,15.0,50708606.0,91927896.0,56342904.0,6.8,43755.0,198979406.0,2917.0,4547.580985030282,
CAN,Canada,Com,RC,COM7-PC2M-PC,217.0,674654271.0,1223057632.0,749615968.0,90.8,632989.0,2647327871.0,2917.0,4182.26520682034,
CAN,Canada,Com,S,COM1-S1L-HC,57.0,25232760.0,45743583.0,28036383.0,10.5,44973.0,99012726.0,789.0,2201.6037622573544,
CAN,Canada,Com,S,COM1-S1L-LC,482.0,193573877.0,350923340.0,215081984.0,82.5,380298.0,759579201.0,789.0,1997.32630989382,
CAN,Canada,Com,S,COM1-S1L-MC,185.0,75574248.0,137005868.0,83971308.0,33.2,145965.0,296551424.0,789.0,2031.6611790497723,
CAN,Canada,Com,S,COM1-S1L-PC,1753.0,707467094.0,1282542394.0,786074122.0,282.90000000000003,1383117.0,2776083610.0,789.0,2007.1213136704994,
CAN,Canada,Com,S,COM1-S1M-HC,4.0,1798464.0,3260372.0,1998292.0,0.7000000000000001,3156.0,7057128.0,789.0,2236.0988593155894,
CAN,Canada,Com,S,COM1-S1M-LC,19.0,7404610.0,13423561.0,8227341.0,3.3000000000000003,14991.0,29055512.0,789.0,1938.197051564272,
CAN,Canada,Com,S,COM1-S1M-MC,10.0,4155072.0,7532582.0,4616742.0,1.9000000000000001,7890.0,16304396.0,789.0,2066.463371356147,
CAN,Canada,Com,S,COM1-S1M-PC,66.0,26713472.0,48427938.0,29681630.0,10.4,52074.0,104823040.0,789.0,2012.9630909859047,
CAN,Canada,Com,S,COM1-S2L-HC,25.0,10872180.0,19709792.0,12080192.0,4.2,19725.0,42662164.0,789.0,2162.847351077313,
CAN,Canada,Com,S,COM1-S2L-LC,346.0,137167530.0,248666221.0,152408277.0,58.2,272994.0,538242028.0,789.0,1971.6258525828407,
CAN,Canada,Com,S,COM1-S2L-MC,121.0,48661726.0,88217113.0,54068533.0,21.5,95469.0,190947372.0,789.0,2000.098167991704,
CAN,Canada,Com,S,COM1-S2L-PC,1279.0,511258513.0,926842651.0,568064655.0,222.8,1009131.0,2006165819.0,789.0,1988.0132698331536,
CAN,Canada,Com,S,COM1-S2M-HC,1.0,449616.0,815093.0,499573.0,0.2,789.0,1764282.0,789.0,2236.0988593155894,
CAN,Canada,Com,S,COM1-S2M-LC,12.0,4669608.0,8465371.0,5188451.0,2.1,9468.0,18323430.0,789.0,1935.3010139416983,
CAN,Canada,Com,S,COM1-S2M-MC,8.0,3085296.0,5593223.0,3428103.0,1.3,6312.0,12106622.0,789.0,1918.0326362484157,
CAN,Canada,Com,S,COM1-S2M-PC,82.0,31410612.0,56943185.0,34900645.0,12.4,64698.0,123254442.0,789.0,1905.0734489474173,
CAN,Canada,Com,S,COM1-S3-HC,21.0,9441936.0,17116953.0,10491033.0,3.8000000000000003,16569.0,37049922.0,789.0,2236.0988593155894,
CAN,Canada,Com,S,COM1-S3-LC,225.0,90778508.0,164569194.0,100864958.0,39.5,177525.0,356212660.0,789.0,2006.5492747500352,
CAN,Canada,Com,S,COM1-S3-MC,52.0,21395520.0,38787176.0,23772776.0,9.600000000000001,41028.0,83955472.0,789.0,2046.2969679243442,
CAN,Canada,Com,S,COM1-S3-PC,859.0,347149881.0,629335861.0,385721849.0,147.1,677751.0,1362207591.0,789.0,2009.8938858076197,
CAN,Canada,Com,S,COM1-S4L-HC,186.0,82051044.0,148747464.0,91167784.0,32.4,146754.0,321966292.0,789.0,2193.9183395341865,
