ID_0,NAME_0,OCCUPANCY,MACRO_TAXONOMY,TAXONOMY,SETTLEMENT,BUILDINGS,BLDG_REPL_COST_USD,COST_CONTENTS_USD,OCCUPANTS_TOTAL,TOTAL_AREA_SQM,TOTAL_REPL_COST_USD,CARBON_BUILDINGS_TON,DWELLINGS,AVG_BUILDING_AREA_SQM,AVG_BLDG_COST_PER_AREA_USD,TAXONOMY_HAZUS,COST_NONSTRUCTURAL_USD,COST_STRUCTURAL_USD
SLV,El Salvador,RES,MR|MCF,MCF+CLBRS/LWAL/CDL+ERL/H:1/RES,TOTAL,106763.0,5326872045.0,940036234.0,237232.0,8979769.0,6266908282.0,3272580.0,106763.0,84.0,593.0,,,
SLV,El Salvador,COM,MR|MCF,MCF+CLBRS/LWAL/CDL+ERL/H:2/COM,TOTAL,37534.0,3241912898.0,572102288.0,0.0,6785295.0,3814015185.0,3328283.0,0.0,181.0,478.0,,,
SLV,El Salvador,RES,MR|MCF,MCF+CLBRS/LWAL/CDL+ERL/H:2/RES,TOTAL,278114.0,18360806123.0,3240142261.0,727642.0,32026654.0,21600948383.0,11680348.0,319951.0,115.0,573.0,,,
SLV,El Salvador,COM,MR|MCF,MCF+CLBRS/LWAL/CDL+ERL/H:3/COM,TOTAL,4409.0,758139369.0,133789304.0,0.0,1719456.0,891928663.0,844117.0,0.0,390.0,441.0,,,
SLV,El Salvador,RES,MR|MCF,MCF+CLBRS/LWAL/CDL+ERL/H:3/RES,TOTAL,28562.0,2375507579.0,419207224.0,88809.0,4205876.0,2794714804.0,1535042.0,39738.0,147.0,565.0,,,
SLV,El Salvador,COM,MR|MCF,MCF+CLBRS/LWAL/CDM+ERM/H:1/COM,TOTAL,5564.0,289259130.0,51045728.0,0.0,482099.0,340304853.0,236281.0,0.0,87.0,600.0,,,
SLV,El Salvador,RES,MR|MCF,MCF+CLBRS/LWAL/CDM+ERM/H:1/RES,TOTAL,98058.0,5113282076.0,902343903.0,212057.0,8522137.0,6015625974.0,3105800.0,98058.0,87.0,600.0,,,
SLV,El Salvador,COM,MR|MCF,MCF+CLBRS/LWAL/CDM+ERM/H:2/COM,TOTAL,9426.0,878986272.0,155115224.0,0.0,1464977.0,1034101488.0,718592.0,0.0,155.0,600.0,,,
SLV,El Salvador,RES,MR|MCF,MCF+CLBRS/LWAL/CDM+ERM/H:2/RES,TOTAL,150308.0,9923793467.0,1751257672.0,382002.0,16539656.0,11675051151.0,6032130.0,172919.0,110.0,600.0,,,
SLV,El Salvador,COM,MR|MCF,MCF+CLBRS/LWAL/CDM+ERM/H:3/COM,TOTAL,1004.0,171111856.0,30196208.0,0.0,285186.0,201308075.0,140004.0,0.0,284.0,600.0,,,
SLV,El Salvador,RES,MR|MCF,MCF+CLBRS/LWAL/CDM+ERM/H:3/RES,TOTAL,12836.0,958564335.0,169158411.0,38859.0,1597607.0,1127722732.0,583088.0,17859.0,124.0,600.0,,,
SLV,El Salvador,COM,MR|MCF,MR+CBH/LWAL/CDL+ERL/H:1/COM,TOTAL,6133.0,295962324.0,52228640.0,0.0,493271.0,348190964.0,354025.0,0.0,80.0,600.0,,,
SLV,El Salvador,RES,MR|MCF,MR+CBH/LWAL/CDL+ERL/H:1/RES,TOTAL,69822.0,3544188801.0,625445069.0,154296.0,5906981.0,4169633871.0,3243055.0,69822.0,85.0,600.0,,,
SLV,El Salvador,COM,MR|MCF,MR+CBH/LWAL/CDL+ERL/H:2/COM,TOTAL,18730.0,1893825943.0,334204582.0,0.0,3156377.0,2228030524.0,2266682.0,0.0,169.0,600.0,,,
SLV,El Salvador,RES,MR|MCF,MR+CBH/LWAL/CDL+ERL/H:2/RES,TOTAL,174876.0,11934152103.0,2106026838.0,452235.0,19890253.0,14040178931.0,10926016.0,201183.0,114.0,600.0,,,
SLV,El Salvador,COM,MR|MCF,MR+CBH/LWAL/CDL+ERL/H:3/COM,TOTAL,2060.0,439731256.0,77599629.0,0.0,732885.0,517330895.0,526614.0,0.0,356.0,600.0,,,
SLV,El Salvador,RES,MR|MCF,MR+CBH/LWAL/CDL+ERL/H:3/RES,TOTAL,17730.0,1518586062.0,267985769.0,54330.0,2530977.0,1786571831.0,1391051.0,24667.0,143.0,600.0,,,
SLV,El Salvador,COM,MR|MCF,MR+CBH/LWAL/CDM+ERM/H:1/COM,TOTAL,22372.0,1160486541.0,204791743.0,0.0,1934144.0,1365278289.0,1388149.0,0.0,86.0,600.0,,,
SLV,El Salvador,RES,MR|MCF,MR+CBH/LWAL/CDM+ERM/H:1/RES,TOTAL,391963.0,20435256486.0,3606221730.0,847327.0,34058761.0,24041478219.0,18698956.0,391963.0,87.0,600.0,,,
SLV,El Salvador,COM,MR|MCF,MR+CBH/LWAL/CDM+ERM/H:2/COM,TOTAL,38247.0,3607378613.0,636596223.0,0.0,6012298.0,4243974840.0,4317596.0,0.0,157.0,600.0,,,
SLV,El Salvador,RES,MR|MCF,MR+CBH/LWAL/CDM+ERM/H:2/RES,TOTAL,599426.0,39507809859.0,6971966448.0,1523619.0,65846350.0,46479776289.0,36170386.0,689600.0,110.0,600.0,,,
SLV,El Salvador,COM,MR|MCF,MR+CBH/LWAL/CDM+ERM/H:3/COM,TOTAL,3826.0,684933568.0,120870626.0,0.0,1141556.0,805804201.0,820264.0,0.0,298.0,600.0,,,
SLV,El Salvador,RES,MR|MCF,MR+CBH/LWAL/CDM+ERM/H:3/RES,TOTAL,51449.0,3900627601.0,688346039.0,155296.0,6501046.0,4588973646.0,3573037.0,71580.0,126.0,600.0,,,
SLV,El Salvador,RES,MR|MCF,MR+CBH/LWAL/CDN+ERL/H:2/RES,TOTAL,14739.0,93643780.0,16525373.0,46512.0,624292.0,110169149.0,342935.0,16956.0,42.0,150.0,,,
SLV,El Salvador,RES,MR|MCF,MR+CBH/LWAL/CDN+ERL/H:3/RES,TOTAL,4825.0,30374757.0,5360245.0,16985.0,202498.0,35735003.0,111297.0,6713.0,42.0,150.0,,,
SLV,El Salvador,RES,ADO|ST|E,MUR+ADO/LWAL/CDN+ERN/H:1/RES,TOTAL,81686.0,1726959688.0,304757573.0,172839.0,6907839.0,2031717270.0,3150207.0,81686.0,85.0,250.0,,,
SLV,El Salvador,COM,S,S/LFM/CDL+ERL/H:1/COM,TOTAL,5708.0,248738807.0,62184710.0,0.0,348567.0,310923512.0,121251.0,0.0,61.0,714.0,,,
SLV,El Salvador,IND,S,S/LFM/CDL+ERL/H:1/IND,TOTAL,75.0,103509196.0,44361086.0,0.0,135050.0,147870281.0,42798.0,0.0,1801.0,766.0,,,
SLV,El Salvador,COM,S,S/LFM/CDL+ERL/H:2/COM,TOTAL,13489.0,988662170.0,247165537.0,0.0,1451745.0,1235827722.0,505276.0,0.0,108.0,681.0,,,
SLV,El Salvador,IND,S,S/LFM/CDL+ERL/H:2/IND,TOTAL,490.0,380201557.0,162943523.0,0.0,545521.0,543145075.0,173004.0,0.0,1113.0,697.0,,,
SLV,El Salvador,COM,S,S/LFM/CDL+ERL/H:3/COM,TOTAL,2292.0,330739685.0,82684915.0,0.0,473608.0,413424599.0,164930.0,0.0,207.0,698.0,,,
SLV,El Salvador,IND,S,S/LFM/CDL+ERL/H:3/IND,TOTAL,442.0,536127193.0,229768793.0,0.0,746332.0,765895987.0,236856.0,0.0,1689.0,718.0,,,
SLV,El Salvador,COM,S,S/LFM/CDL+ERL/H:4/COM,TOTAL,533.0,164873457.0,41218373.0,0.0,299770.0,206091826.0,104450.0,0.0,562.0,550.0,,,
SLV,El Salvador,IND,S,S/LFM/CDL+ERL/H:4/IND,TOTAL,186.0,710207851.0,304374793.0,0.0,946944.0,1014582645.0,300737.0,0.0,5091.0,750.0,,,
SLV,El Salvador,COM,S,S/LFM/CDL+ERL/H:5-8/COM,TOTAL,210.0,129629152.0,32407291.0,0.0,172839.0,162036442.0,60290.0,0.0,823.0,750.0,,,
SLV,El Salvador,IND,S,S/LFM/CDL+ERL/H:5-8/IND,TOTAL,84.0,729893483.0,312811491.0,0.0,973191.0,1042704975.0,309513.0,0.0,11586.0,750.0,,,
SLV,El Salvador,COM,S,S/LFM/CDL+ERL/H:8-20/COM,TOTAL,4.0,5333286.0,1333322.0,0.0,7111.0,6666607.0,2492.0,0.0,1778.0,750.0,,,
SLV,El Salvador,IND,S,S/LFM/CDL+ERL/H:8-20/IND,TOTAL,1.0,23538386.0,10087880.0,0.0,31385.0,33626265.0,10038.0,0.0,31385.0,750.0,,,
SLV,El Salvador,COM,S,S/LFM/CDM+ERM/H:3/COM,TOTAL,412.0,63320978.0,15830247.0,0.0,84428.0,79151227.0,29401.0,0.0,205.0,750.0,,,
SLV,El Salvador,IND,S,S/LFM/CDM+ERM/H:3/IND,TOTAL,188.0,255233001.0,109385574.0,0.0,340311.0,364618571.0,108001.0,0.0,1810.0,750.0,,,
SLV,El Salvador,COM,S,S/LFM/CDM+ERM/H:4/COM,TOTAL,301.0,84802923.0,21200733.0,0.0,154187.0,106003655.0,53724.0,0.0,512.0,550.0,,,
SLV,El Salvador,IND,S,S/LFM/CDM+ERM/H:4/IND,TOTAL,150.0,538181825.0,230649353.0,0.0,717576.0,768831180.0,227893.0,0.0,4784.0,750.0,,,
SLV,El Salvador,COM,S,S/LFM/CDM+ERM/H:5-8/COM,TOTAL,110.0,66688239.0,16672057.0,0.0,86734.0,83360297.0,30255.0,0.0,788.0,769.0,,,
SLV,El Salvador,IND,S,S/LFM/CDM+ERM/H:5-8/IND,TOTAL,83.0,892105832.0,382331073.0,0.0,1155630.0,1274436904.0,367536.0,0.0,13923.0,772.0,,,
SLV,El Salvador,IND,S,S/LFM/CDM+ERM/H:8-20/IND,TOTAL,1.0,6762132.0,2898057.0,0.0,8453.0,9660189.0,2704.0,0.0,8453.0,800.0,,,
SLV,El Salvador,RES,W,W+WLI/LFM/CDL+ERM/H:1/RES,TOTAL,3277.0,38772540.0,9693146.0,7318.0,172322.0,48465684.0,17950.0,3277.0,53.0,225.0,,,
SLV,El Salvador,RES,W,W+WLI/LFM/CDL+ERM/H:2/RES,TOTAL,2038.0,25152905.0,6288229.0,5232.0,111791.0,31441119.0,11653.0,2344.0,55.0,225.0,,,
SLV,El Salvador,RES,W,W+WWD/LWAL/CDN+ERM/H:1/RES,TOTAL,17191.0,313007841.0,78251968.0,46152.0,1252031.0,391259785.0,126139.0,17191.0,73.0,250.0,,,
GRD,Grenada,COM,CR+,CR+PCPS/LFM/CDM+ERM/H:1/COM,TOTAL,19.0,3524827.0,622029.0,0.0,3422.0,4146855.0,1677.0,0.0,180.0,1030.0,,,
GRD,Grenada,IND,CR+,CR+PCPS/LFM/CDM+ERM/H:1/IND,TOTAL,29.0,143236973.0,47745657.0,0.0,168514.0,190982632.0,79713.0,0.0,5811.0,850.0,,,
GRD,Grenada,COM,CR-,CR/LFINF/CDL+ERL/H:1/COM,TOTAL,848.0,157257946.0,27751402.0,0.0,152678.0,185009348.0,74828.0,0.0,180.0,1030.0,,,
GRD,Grenada,RES,CR-,CR/LFINF/CDL+ERL/H:2/RES,TOTAL,3297.0,983904378.0,173630185.0,11884.0,1446918.0,1157534562.0,527701.0,3955.0,439.0,680.0,,,
GRD,Grenada,COM,CR+,CR/LFINF/CDM+ERM/H:2/COM,TOTAL,49.0,157001530.0,27706152.0,0.0,152429.0,184707682.0,74768.0,0.0,3111.0,1030.0,,,
GRD,Grenada,RES,CR+,CR/LFINF/CDM+ERM/H:3/RES,TOTAL,1577.0,726693367.0,128240005.0,9312.0,1068667.0,854933372.0,390037.0,3170.0,678.0,680.0,,,
GRD,Grenada,COM,CR+,CR/LFINF/CDM+ERM/H:4/COM,TOTAL,58.0,61634529.0,10876681.0,0.0,59839.0,72511210.0,29401.0,0.0,1032.0,1030.0,,,
GRD,Grenada,IND,CR-,CR/LFM/CDL+ERL/H:1/IND,TOTAL,460.0,11941935.0,3980645.0,0.0,14049.0,15922581.0,6646.0,0.0,31.0,850.0,,,
GRD,Grenada,RES,OT,INF/LN/CDN+ERN/H:1/RES,TOTAL,68.0,5841888.0,1460472.0,192.0,18256.0,7302359.0,1902.0,68.0,268.0,320.0,,,
GRD,Grenada,IND,MR|MCF,MCF/LWAL/CDL+ERL/H:1/IND,TOTAL,199.0,3548781.0,1182927.0,0.0,4175.0,4731707.0,1975.0,0.0,21.0,850.0,,,
GRD,Grenada,IND,MR|MCF,MCF/LWAL/CDM+ERM/H:1/IND,TOTAL,126.0,130082489.0,43360830.0,0.0,153038.0,173443320.0,72393.0,0.0,1215.0,850.0,,,
GRD,Grenada,RES,MR|MCF,MR/LWAL/CDL+ERL/H:1/RES,TOTAL,29135.0,6240947007.0,1101343591.0,87537.0,9177863.0,7342290598.0,4185411.0,29135.0,315.0,680.0,,,
GRD,Grenada,COM,S,S+SL/LFM/CDL+ERL/H:1/COM,TOTAL,409.0,27779632.0,6944908.0,0.0,26971.0,34724539.0,9382.0,0.0,66.0,1030.0,,,
GRD,Grenada,IND,S,S+SL/LFM/CDL+ERL/H:1/IND,TOTAL,257.0,7429637.0,3184129.0,0.0,8741.0,10613766.0,2770.0,0.0,34.0,850.0,,,
GRD,Grenada,COM,S,S+SR/LFINF/CDM+ERM/H:1/COM,TOTAL,366.0,62273636.0,15568407.0,0.0,60460.0,77842043.0,21031.0,0.0,165.0,1030.0,,,
GRD,Grenada,IND,S,S+SR/LFINF/CDM+ERM/H:1/IND,TOTAL,76.0,64495559.0,27640954.0,0.0,75877.0,92136513.0,24046.0,0.0,998.0,850.0,,,
GRD,Grenada,COM,S,S+SR/LFM/CDM+ERM/H:1/COM,TOTAL,317.0,53937603.0,13484401.0,0.0,52367.0,67422004.0,18216.0,0.0,165.0,1030.0,,,
GRD,Grenada,IND,S,S+SR/LFM/CDM+ERM/H:1/IND,TOTAL,58.0,323605212.0,138687948.0,0.0,380712.0,462293161.0,120651.0,0.0,6564.0,850.0,,,
GRD,Grenada,RES,W,W+WLI/LWAL/CDL+ERL/H:1/RES,TOTAL,114.0,24427925.0,6106982.0,325.0,30535.0,30534907.0,3076.0,114.0,268.0,800.0,,,
GRD,Grenada,RES,W,W+WLI/LWAL/CDM+ERM/H:1/RES,TOTAL,2803.0,605811519.0,151452879.0,8052.0,757264.0,757264398.0,76291.0,2803.0,270.0,800.0,,,
GRD,Grenada,COM,W,W+WLI/LWAL/CDM+ERM/H:2/COM,TOTAL,613.0,200829808.0,66943270.0,0.0,239083.0,267773079.0,41224.0,0.0,390.0,840.0,,,
GLP,Guadeloupe,COM,CR+,CR+PCPS/LFM/CDM+ERM/H:1/COM,TOTAL,146.0,35903798.0,6335969.0,0.0,22300.0,42239769.0,10930.0,0.0,153.0,1610.0,,,
GLP,Guadeloupe,IND,CR+,CR+PCPS/LFM/CDM+ERM/H:1/IND,TOTAL,28.0,182232821.0,60744274.0,0.0,123968.0,242977093.0,58641.0,0.0,4427.0,1470.0,,,
GLP,Guadeloupe,COM,CR-,CR/LFINF/CDL+ERL/H:1/COM,TOTAL,424.0,104472440.0,18436316.0,0.0,64890.0,122908757.0,31803.0,0.0,153.0,1610.0,,,
GLP,Guadeloupe,RES,CR-,CR/LFINF/CDL+ERL/H:1/RES,TOTAL,282.0,113254281.0,19986048.0,676.0,72136.0,133240329.0,26289.0,282.0,256.0,1570.0,,,
GLP,Guadeloupe,RES,CR-,CR/LFINF/CDL+ERL/H:2/RES,TOTAL,37237.0,19379702876.0,3419947565.0,107143.0,12343760.0,22799650441.0,4501856.0,44684.0,331.0,1570.0,,,
GLP,Guadeloupe,COM,CR+,CR/LFINF/CDM+ERM/H:2/COM,TOTAL,51.0,216525842.0,38210441.0,0.0,134488.0,254736283.0,65968.0,0.0,2637.0,1610.0,,,
GLP,Guadeloupe,RES,CR+,CR/LFINF/CDM+ERM/H:3/RES,TOTAL,940.0,754510696.0,133148946.0,4523.0,480580.0,887659644.0,175400.0,1882.0,511.0,1570.0,,,
GLP,Guadeloupe,COM,CR+,CR/LFINF/CDM+ERM/H:4/COM,TOTAL,788.0,1112588036.0,196339066.0,0.0,691048.0,1308927098.0,339530.0,0.0,877.0,1610.0,,,
GLP,Guadeloupe,IND,CR-,CR/LFM/CDL+ERL/H:1/IND,TOTAL,970.0,57678264.0,19226088.0,0.0,39237.0,76904352.0,18561.0,0.0,40.0,1470.0,,,
GLP,Guadeloupe,IND,MR|MCF,MCF/LWAL/CDL+ERL/H:1/IND,TOTAL,499.0,20541749.0,6847250.0,0.0,13974.0,27388998.0,6610.0,0.0,28.0,1470.0,,,
GLP,Guadeloupe,IND,MR|MCF,MCF/LWAL/CDM+ERM/H:1/IND,TOTAL,248.0,334996505.0,111665502.0,0.0,227889.0,446662008.0,107800.0,0.0,919.0,1470.0,,,
GLP,Guadeloupe,RES,MR|MCF,MR/LWAL/CDL+ERL/H:1/RES,TOTAL,95118.0,35542023046.0,6272121714.0,228069.0,22638231.0,41814144763.0,10323787.0,95118.0,238.0,1570.0,,,
GLP,Guadeloupe,COM,S,S+SL/LFM/CDL+ERL/H:1/COM,TOTAL,213.0,19227758.0,4806941.0,0.0,11943.0,24034699.0,4154.0,0.0,56.0,1610.0,,,
GLP,Guadeloupe,IND,S,S+SL/LFM/CDL+ERL/H:1/IND,TOTAL,501.0,33071704.0,14173587.0,0.0,22498.0,47245293.0,7130.0,0.0,45.0,1470.0,,,
GLP,Guadeloupe,COM,S,S+SR/LFINF/CDM+ERM/H:1/COM,TOTAL,428.0,96542381.0,24135596.0,0.0,59964.0,120677975.0,20859.0,0.0,140.0,1610.0,,,
GLP,Guadeloupe,IND,S,S+SR/LFINF/CDM+ERM/H:1/IND,TOTAL,125.0,183025359.0,78439438.0,0.0,124507.0,261464796.0,39457.0,0.0,996.0,1470.0,,,
GLP,Guadeloupe,COM,S,S+SR/LFM/CDM+ERM/H:1/COM,TOTAL,1061.0,239524617.0,59881152.0,0.0,148773.0,299405770.0,51751.0,0.0,140.0,1610.0,,,
GLP,Guadeloupe,IND,S,S+SR/LFM/CDM+ERM/H:1/IND,TOTAL,125.0,903137327.0,387058860.0,0.0,614379.0,1290196188.0,194702.0,0.0,4915.0,1470.0,,,
GLP,Guadeloupe,RES,W,W+WLI/LWAL/CDL+ERL/H:1/RES,TOTAL,57.0,14686383.0,3671593.0,138.0,12239.0,18357975.0,1233.0,57.0,215.0,1200.0,,,
GLP,Guadeloupe,RES,W,W+WLI/LWAL/CDM+ERM/H:1/RES,TOTAL,13842.0,3388322522.0,847080629.0,33242.0,2823602.0,4235403153.0,284465.0,13842.0,204.0,1200.0,,,
GLP,Guadeloupe,COM,W,W+WLI/LWAL/CDM+ERM/H:2/COM,TOTAL,1097.0,556244086.0,185414699.0,0.0,363558.0,741658785.0,62686.0,0.0,331.0,1530.0,,,
GTM,Guatemala,COM,CR+,CR+PCPS/LFM/CDH+ERH/H:1/COM,TOTAL,132.0,16692352.0,2945708.0,0.0,24914.0,19638058.0,12211.0,0.0,189.0,670.0,,,
GTM,Guatemala,IND,CR+,CR+PCPS/LFM/CDH+ERH/H:1/IND,TOTAL,2.0,19876258.0,6625419.0,0.0,43209.0,26501677.0,20440.0,0.0,21604.0,460.0,,,
GTM,Guatemala,COM,CR+,CR+PCPS/LFM/CDH+ERH/H:2/COM,TOTAL,29.0,5557706.0,980771.0,0.0,8295.0,6538478.0,4069.0,0.0,286.0,670.0,,,
GTM,Guatemala,IND,CR+,CR+PCPS/LFM/CDH+ERH/H:2/IND,TOTAL,1.0,6073470.0,2024490.0,0.0,13203.0,8097961.0,6252.0,0.0,13203.0,460.0,,,
GTM,Guatemala,COM,CR-,CR+PCPS/LFM/CDL+ERL/H:1/COM,TOTAL,819.0,104956345.0,18521707.0,0.0,156651.0,123478051.0,76776.0,0.0,191.0,670.0,,,
GTM,Guatemala,IND,CR-,CR+PCPS/LFM/CDL+ERL/H:1/IND,TOTAL,36.0,249817684.0,83272561.0,0.0,543082.0,333090242.0,256897.0,0.0,15086.0,460.0,,,
GTM,Guatemala,COM,CR-,CR+PCPS/LFM/CDL+ERL/H:2/COM,TOTAL,171.0,42923328.0,7574703.0,0.0,64065.0,50498033.0,31425.0,0.0,375.0,670.0,,,
GTM,Guatemala,IND,CR-,CR+PCPS/LFM/CDL+ERL/H:2/IND,TOTAL,4.0,44248916.0,14749638.0,0.0,96193.0,58998555.0,45547.0,0.0,24048.0,460.0,,,
GTM,Guatemala,COM,CR+,CR+PCPS/LFM/CDM+ERM/H:1/COM,TOTAL,402.0,50623682.0,8933590.0,0.0,75558.0,59557274.0,37032.0,0.0,188.0,670.0,,,
GTM,Guatemala,IND,CR+,CR+PCPS/LFM/CDM+ERM/H:1/IND,TOTAL,10.0,78112183.0,26037394.0,0.0,169809.0,104149578.0,80326.0,0.0,16981.0,460.0,,,
GTM,Guatemala,COM,CR+,CR+PCPS/LFM/CDM+ERM/H:2/COM,TOTAL,85.0,21162058.0,3734480.0,0.0,31585.0,24896540.0,15493.0,0.0,372.0,670.0,,,
GTM,Guatemala,IND,CR+,CR+PCPS/LFM/CDM+ERM/H:2/IND,TOTAL,2.0,18219903.0,6073301.0,0.0,39608.0,24293204.0,18754.0,0.0,19804.0,460.0,,,
GTM,Guatemala,RES,CR+,CR/LDUAL/CDH+ERH/H:>3/RES,Urban,11031.0,1491727673.0,263246038.0,44911.0,1308533.0,1754973815.0,516771.0,12829.0,119.0,1140.0,,,
GTM,Guatemala,COM,CR-,CR/LDUAL/CDL+ERL/H:7/COM,TOTAL,1.0,1775891.0,313392.0,0.0,2651.0,2089283.0,1364.0,0.0,2651.0,670.0,,,
GTM,Guatemala,RES,CR-,CR/LDUAL/CDL+ERL/H:>3/RES,Urban,55869.0,8652043121.0,1526831136.0,246517.0,7589512.0,10178874414.0,2997260.0,72222.0,136.0,1140.0,,,
GTM,Guatemala,RES,CR-,CR/LDUAL/CDL+ERL/H:>3/RES,Rural,7522.0,740250068.0,130632405.0,28249.0,649342.0,870882506.0,256447.0,7558.0,86.0,1140.0,,,
GTM,Guatemala,RES,CR+,CR/LDUAL/CDM+ERM/H:>3/RES,Urban,32165.0,4374315046.0,771937955.0,127748.0,3837119.0,5146253205.0,1515370.0,36713.0,119.0,1140.0,,,
GTM,Guatemala,COM,CR+,CR/LFM/CDH+ERH/H:1/COM,TOTAL,148.0,18630886.0,3287802.0,0.0,27807.0,21918693.0,13629.0,0.0,188.0,670.0,,,
GTM,Guatemala,IND,CR+,CR/LFM/CDH+ERH/H:1/IND,TOTAL,4.0,9645382.0,3215128.0,0.0,20968.0,12860510.0,9919.0,0.0,5242.0,460.0,,,
GTM,Guatemala,RES,CR+,CR/LFM/CDH+ERH/H:1/RES,Urban,2003.0,145536963.0,25682988.0,7512.0,214973.0,171219955.0,78345.0,2003.0,107.0,677.0,,,
GTM,Guatemala,COM,CR+,CR/LFM/CDH+ERH/H:2/COM,TOTAL,12.0,2564227.0,452510.0,0.0,3827.0,3016738.0,1877.0,0.0,319.0,670.0,,,
GTM,Guatemala,IND,CR+,CR/LFM/CDH+ERH/H:2/IND,TOTAL,1.0,783198.0,261066.0,0.0,1703.0,1044264.0,806.0,0.0,1703.0,460.0,,,
GTM,Guatemala,RES,CR+,CR/LFM/CDH+ERH/H:2/RES,Urban,4285.0,304118546.0,53667975.0,16402.0,449215.0,357786549.0,163834.0,4285.0,105.0,677.0,,,
GTM,Guatemala,RES,CR+,CR/LFM/CDH+ERH/H:3/RES,Urban,2560.0,177843647.0,31384169.0,9708.0,262694.0,209227817.0,95878.0,2560.0,103.0,677.0,,,
GTM,Guatemala,RES,CR+,CR/LFM/CDH+ERH/H:>3/RES,Urban,6955.0,754930810.0,133223104.0,26265.0,662220.0,888153932.0,241878.0,7150.0,95.0,1140.0,,,
GTM,Guatemala,COM,CR-,CR/LFM/CDL+ERL/H:1/COM,TOTAL,927.0,116699727.0,20594070.0,0.0,174179.0,137293800.0,85366.0,0.0,188.0,670.0,,,
GTM,Guatemala,IND,CR-,CR/LFM/CDL+ERL/H:1/IND,TOTAL,43.0,76677304.0,25559101.0,0.0,166690.0,102236403.0,78850.0,0.0,3877.0,460.0,,,
GTM,Guatemala,RES,CR-,CR/LFM/CDL+ERL/H:1/RES,Rural,10092.0,699018535.0,123356234.0,38494.0,1032524.0,822374772.0,376299.0,10092.0,102.0,677.0,,,
GTM,Guatemala,RES,CR-,CR/LFM/CDL+ERL/H:1/RES,Urban,1082.0,81177038.0,14325356.0,4046.0,119907.0,95502393.0,43699.0,1082.0,111.0,677.0,,,
GTM,Guatemala,COM,CR-,CR/LFM/CDL+ERL/H:2/COM,TOTAL,110.0,27541805.0,4860316.0,0.0,41107.0,32402125.0,20164.0,0.0,374.0,670.0,,,
GTM,Guatemala,IND,CR-,CR/LFM/CDL+ERL/H:2/IND,TOTAL,7.0,19061041.0,6353680.0,0.0,41437.0,25414721.0,19620.0,0.0,5920.0,460.0,,,
GTM,Guatemala,RES,CR-,CR/LFM/CDL+ERL/H:2/RES,Rural,20780.0,1337781505.0,236079107.0,78541.0,1976044.0,1573860715.0,720696.0,20780.0,95.0,677.0,,,
GTM,Guatemala,RES,CR-,CR/LFM/CDL+ERL/H:2/RES,Urban,2063.0,144450171.0,25491201.0,7774.0,213368.0,169941364.0,77818.0,2063.0,103.0,677.0,,,
GTM,Guatemala,RES,CR-,CR/LFM/CDL+ERL/H:3/RES,Rural,9155.0,540087921.0,95309642.0,34652.0,797767.0,635397568.0,291175.0,9155.0,87.0,677.0,,,
GTM,Guatemala,RES,CR-,CR/LFM/CDL+ERL/H:3/RES,Urban,1229.0,81549093.0,14391007.0,4580.0,120457.0,95940113.0,43965.0,1229.0,98.0,677.0,,,
GTM,Guatemala,RES,CR-,CR/LFM/CDL+ERL/H:>3/RES,Rural,14355.0,1309941437.0,231166187.0,54690.0,1149072.0,1541107674.0,419709.0,14368.0,80.0,1140.0,,,
GTM,Guatemala,RES,CR-,CR/LFM/CDL+ERL/H:>3/RES,Urban,3960.0,431733368.0,76188263.0,14333.0,378713.0,507921636.0,138327.0,4027.0,96.0,1140.0,,,
GTM,Guatemala,COM,CR+,CR/LFM/CDM+ERM/H:1/COM,TOTAL,453.0,56734080.0,10011897.0,0.0,84678.0,66745971.0,41501.0,0.0,187.0,670.0,,,
GTM,Guatemala,IND,CR+,CR/LFM/CDM+ERM/H:1/IND,TOTAL,13.0,29525580.0,9841860.0,0.0,64186.0,39367440.0,30362.0,0.0,4937.0,460.0,,,
GTM,Guatemala,RES,CR+,CR/LFM/CDM+ERM/H:1/RES,Urban,5906.0,438426297.0,77369351.0,22060.0,647602.0,515795647.0,236014.0,5906.0,110.0,677.0,,,
GTM,Guatemala,COM,CR+,CR/LFM/CDM+ERM/H:2/COM,TOTAL,57.0,13544446.0,2390196.0,0.0,20216.0,15934639.0,9916.0,0.0,355.0,670.0,,,
GTM,Guatemala,IND,CR+,CR/LFM/CDM+ERM/H:2/IND,TOTAL,4.0,9530519.0,3176840.0,0.0,20719.0,12707361.0,9810.0,0.0,5180.0,460.0,,,
GTM,Guatemala,RES,CR+,CR/LFM/CDM+ERM/H:2/RES,Urban,9149.0,647417344.0,114250111.0,34721.0,956303.0,761667493.0,348776.0,9149.0,105.0,677.0,,,
GTM,Guatemala,RES,CR+,CR/LFM/CDM+ERM/H:3/RES,Urban,5067.0,333101302.0,58782577.0,18874.0,492026.0,391883904.0,179581.0,5067.0,97.0,677.0,,,
GTM,Guatemala,RES,CR+,CR/LFM/CDM+ERM/H:>3/RES,Urban,14819.0,1616262870.0,285222910.0,54454.0,1417774.0,1901485799.0,517848.0,15248.0,96.0,1140.0,,,
GTM,Guatemala,RES,CR-,CR/LFM/CDN+ERL/H:1/RES,Rural,3637.0,240503310.0,42441769.0,14199.0,355249.0,282945088.0,129470.0,3637.0,98.0,677.0,,,
