L4,POP,CITY,TIER
332945,5868,Uttar Pirpur,U3
372617,5868,Karma Tanr,U3
075197,5866,Bayana,U3
333259,5865,Naul,U3
803572,5864,Bikketti,U3
626842,5863,Onda,U3
803735,5860,Nattarasankottai,U3
333612,5860,Kalikapur,U3
511184,5859,Arsodiya,U3
617509,5858,Bondathila,U3
322168,5858,Belgharia,U3
259424,5858,Tola Pairamatihana,U3
634054,5857,Dasanaickenpatti,U3
318863,5856,Amlajora,U3
322984,5856,Khorddabamonia,U3
627774,5847,Akathiyoor,U3
617600,5847,Sajipanadu,U3
027779,5847,Sarna,U3
801439,5841,Miao,U3
803135,5839,Hosanagara,U3
334397,5839,Masat,U3
323217,5830,Shibalaya,U3
626700,5827,Pilerne,U3
209752,5825,Kotwa,U3
332906,5823,Gabberia,U3
219625,5815,Mohanpur,U3
332619,5813,Pashchim Khalna,U3
369097,5809,Orla,U3
634069,5807,Rajapalayam,U3
334673,5804,Dhola,U3
345855,5803,Nandigram,U3
306190,5802,Chongtong Tea Garden,U3
803414,5801,Peranamallur,U3
152726,5800,Deori Singhpura,U3
644778,5798,Morattupalayam,U3
306191,5792,Singtam Tea Garden,U3
627124,5791,Bangra Manjeshwar,U3
617604,5788,Kairangala,U3
303362,5788,Parlli Part,U3
512715,5786,Saktasanala,U3
636012,5785,Nagamangalam,U3
334019,5782,Komarhat,U3
551020,5780,Sansari,U3
552679,5780,Borivali Tarf Rahur,U3
308948,5777,Chopra,U3
270124,5775,Takyel Mapal,U3
056637,5774,Nagala Imarti,U3
303580,5771,Sonapur Gaon,U3
316077,5770,Murarai,U3
035150,5770,Korianwali,U3
119760,5766,Banthla,U3
106672,5766,Bedla,U3
322322,5763,Priyanagar,U3
804005,5762,Samathur,U3
583163,5761,Jarjapupeta,U3
421343,5759,Bangomunda,U3
322412,5759,Subarnapur,U3
349734,5753,Karma,U3
313213,5752,Kachu Pukur,U3
403538,5749,Palalahada,U3
522159,5748,Sherpura,U3
330011,5748,Raghabpur,U3
173796,5748,Ganwaria Tulsipur,U3
573158,5747,Chegunta,U3
523506,5746,Karvad,U3
301473,5744,Chalantapara Pt IV,U3
629153,5743,Nemilicheri,U3
551406,5741,Pimpalgaon Najik,U3
635962,5740,Thalakudi,U3
524717,5730,Bhurivel,U3
110273,5730,Ramdaspur Urf Nagal,U3
083490,5728,Jhagarwas,U3
090024,5728,Goyli,U3
063190,5727,Salamba,U3
335884,5724,Shilda,U3
334957,5723,Uttar Durgapur,U3
031345,5722,Rakri,U3
627842,5721,Adat,U3
803434,5713,Arakandanallur,U3
323110,5705,Dogachhia,U3
634474,5704,Pudupalayam Agraharam,U3
318658,5703,Banshra,U3
169022,5702,Palpur,U3
334103,5699,Swangrampur,U3
629120,5698,Thozhur,U3
643091,5694,Overi,U3
331032,5694,Lagda,U3
801983,5689,Bodla,U3
582763,5687,Gajapathinagaram,U3
299130,5687,Niz Katigorah Pt III,U3
617504,5686,Muduperar,U3
361597,5685,Matigara,U3
056627,5684,Shahpur,U3
468368,5683,Khor,U3
164843,5682,Dhakauli,U3
332941,5681,Ghosal Chak,U3
801594,5679,Moranhat,U3
524203,5679,Bharthana Kosad,U3
800317,5667,Lansdowne,U3
332816,5667,Bhandardaha,U3
552678,5666,Mahapoli,U3
800822,5665,Jyoti Khuriya,U3
334398,5664,Sangrampur,U3
063975,5658,Tukhmir Pur,U3
057508,5658,Tundla(46),U3
361607,5656,Kharkhari,U3
333536,5656,Chanddandaha,U3
800133,5655,Rampur,U3
410351,5645,Kullada,U3
306395,5644,Mangarjung Tea Garden,U3
146568,5642,Amethi Jadid,U3
056629,5640,Saidpura,U3
294282,5639,Mohmaiki,U3
575835,5637,Chinnachintakunta,U3
801920,5635,Pratappur,U3
318773,5635,Banagram,U3
541340,5634,Nakoda,U3
539421,5634,Ashti,U3
000370,5634,Nowangabra,U3
505451,5632,Nanpur,U3
304411,5631,No.2 Goreswar,U3
644402,5626,K.Madapur,U3
487412,5625,Meharagaon,U3
282472,5625,Thekashu Pt.-II,U3
202318,5618,Gaura,U3
800080,5612,Ramgarh,U3
272126,5607,Chandigarh,U3
803714,5604,Perumagalur,U3
060260,5603,Bhuran,U3
801944,5600,Baramkela,U3
407707,5598,Majhihara,U3
573945,5596,Chitkul,U3
239576,5595,Nurpur,U3
334952,5593,Raynagar,U3
617503,5592,Kolambe,U3
313332,5582,Chhatianmor,U3
210623,5580,Lachhiman Patti,U3
552916,5579,Khardi,U3
082988,5579,Chenar Village,U3
627780,5577,Peringandoor,U3
631434,5577,Dusi,U3
643186,5576,Putheri,U3
122337,5576,Gangiri,U3
312245,5570,Chanchal,U3
061016,5568,Satrod Khurd,U3
800044,5567,Ashmuji Khalsa,U3
283614,5567,Tegheria,U3
406975,5565,Chandapur,U3
119672,5563,Basantpur Saitli,U3
802630,5562,Hajira,U3
333476,5559,Bhasa,U3
325636,5558,Dudhkalmi,U3
803603,5556,TNPL Pugalur,U3
197678,5555,Atrari,U3
209737,5553,Maheshpur,U3
333016,5552,Alipukur,U3
162517,5552,Baswar,U3
303709,5550,Kakaya,U3
282403,5550,Kharijapikon,U3
318776,5549,Sarpi,U3
802028,5544,Bilaigarh,U3
332942,5544,Balarampota,U3
588238,5543,Dwarakatirumala,U3
800846,5539,Gulariya,U3
334192,5536,Barijpur,U3
627856,5533,Venginissery,U3
497647,5533,Garra,U3
322044,5532,Gangni,U3
344561,5532,Anantapur,U3
630368,5529,Valathur,U3
063937,5529,Lad Pur,U3
313990,5526,Khidirpur,U3
399154,5516,Belagachhia,U3
801948,5514,Pali,U3
313989,5510,Khanpur,U3
330147,5506,Dubra,U3
332825,5505,Begari,U3
400546,5505,Kalarangiata,U3
617510,5503,Neermarga,U3
626763,5500,Carapur,U3
122714,5499,Rampur,U3
800064,5490,Thanamandi,U3
307338,5488,Sobhaganj,U3
523503,5486,Salvav,U3
119235,5485,Amehra Adipur,U3
162178,5483,Jasra,U3
030389,5483,Khambra,U3
537889,5480,Fulchur,U3
308456,5480,Chhota Laukuthi,U3
801609,5478,Dokmoka,U3
344649,5477,Kakdihi,U3
332830,5476,Baniara,U3
633891,5475,Vellakkalpatty,U3
641210,5474,Dhalavoipuram,U3
800016,5470,Magam,U3
319949,5470,Raipur,U3
312782,5464,Rangabhita,U3
333017,5462,Dhulasimla,U3
332810,5461,Dafarpur,U3
313617,5460,Jalalpur,U3
270313,5459,Torban,U3
462495,5458,Bansatar Kheda,U3
346431,5455,Basantia,U3
523316,5454,Pardi Parnera,U3
800738,5452,Babugarh,U3
270117,5451,Langjing,U3
361865,5450,Sialgudri,U3
318711,5446,Ramnagar,U3
617507,5445,Mulur,U3
318662,5445,Amkula,U3
318590,5444,Majiara,U3
303579,5444,Barua Bari Gaon,U3
801608,5443,Howraghat,U3
627833,5441,Choolissery,U3
380612,5441,Bardol,U3
321657,5440,Harindanga,U3
626932,5439,Varca,U3
124695,5438,Kaulakha,U3
553005,5436,Kambe,U3
522437,5436,Kharach,U3
330799,5435,Kantaranguri,U3
332896,5434,Kusadanga,U3
800082,5433,Bashohli,U3
621388,5432,Saidapur,U3
028501,5432,Behrampur,U3
421195,5431,Badmal,U3
642991,5430,Kadayam,U3
617508,5426,Addur,U3
523501,5420,Orvad,U3
211675,5420,Pipara Dand,U3
317626,5419,Labhpur,U3
037425,5416,Chogawan,U3
323768,5413,Basina,U3
063730,5413,Baghola,U3
629195,5412,Theerthagiriyampattu,U3
325674,5411,Garalgachha,U3
476553,5409,Gujarkheda,U3
603405,5409,Bobruwada,U3
332618,5409,Paschim Gazipur,U3
059906,5406,Bayyanpur,U3
027401,5406,Kot,U3
627034,5404,Kadmat,U3
406632,5401,Odagaon,U3
259058,5400,Tola Baliadih,U3
059496,5400,Kachrauli,U3
362287,5390,Narra,U3
553989,5389,Dadar,U3
643190,5386,Pallanthurai,U3
641698,5383,Kullursandai,U3
477622,5383,Sangvi,U3
318775,5383,Nabaghanapur,U3
333185,5381,Jallabad,U3
209739,5381,Kesaripur,U3
313878,5379,Kohetpur,U3
212949,5378,Garauri,U3
457953,5377,Amanganj,U3
272707,5371,Fatikroy,U3
330801,5367,Lapara,U3
617603,5365,Navoor,U3
800098,5361,Jawalamukhi,U3
367884,5361,Chauparan,U3
641366,5360,Chathirareddipatti,U3
313987,5360,Chakmeghoan,U3
237758,5359,Mansur Chak,U3
318656,5358,Chapui,U3
626865,5354,Candola,U3
303396,5354,Changsari,U3
574203,5349,Omerkhan Daira,U3
322047,5349,Panpara,U3
289622,5348,Lakhi Nepali,U3
369011,5347,Jai Nagar,U3
522390,5344,Sanjali,U3
346996,5344,Khadalgobra,U3
619441,5343,Gargeswari,U3
802881,5339,Malkapur,U3
308402,5339,Kamat Phulbari,U3
323643,5339,Raghunathpur,U3
063909,5339,Bankauli,U3
634070,5338,Chennagiri,U3
617502,5338,Kenjar,U3
359221,5336,Tin Pahar,U3
270323,5336,Kiyamgei,U3
800104,5335,Jogindarnagar,U3
119234,5335,Sindhawali,U3
801915,5334,Nai-Ledri,U3
630548,5334,Vanapadi,U3
345651,5332,Erashal,U3
326636,5326,Jhanti Pahari,U3
236297,5323,Bhagirathpur,U3
633799,5322,Doramangalam,U3
626658,5322,Arambol,U3
630470,5321,Kilvaithinankuppam,U3
252038,5317,Bhardua,U3
327361,5311,Ghutgarya,U3
369122,5298,Marar,U3
225836,5298,Singhesar Asthan,U3
352244,5293,Pertodih,U3
236603,5291,Dharampur,U3
332872,5289,Osmanpur,U3
334327,5286,Chandpala Anantapathpur,U3
303979,5285,Digheli,U3
002835,5281,Lasjan,U3
203428,5280,Mahimapur,U3
330485,5279,Par Beliya,U3
368485,5279,Cherra,U3
627127,5277,Shiriya,U3
803728,5275,Kanadukathan,U3
627868,5275,Kizhuppillikkara,U3
541338,5275,Padoli,U3
345896,5274,Ashadtalya,U3
333535,5274,Bora Gagangohalia,U3
272360,5273,Lebachhara,U3
333183,5271,Dinga Khola,U3
321981,5268,Ghoralia,U3
311371,5268,Dakra,U3
270318,5268,Laipham Siphai,U3
317763,5267,Parota,U3
334325,5267,Hasimnagar,U3
347181,5262,Sinduria,U3
333813,5260,Gaur Daha,U3
801998,5257,Saja,U3
027774,5257,Bungal,U3
333318,5251,Balarampur,U3
306884,5251,Chakiabhita,U3
631158,5250,Damalerimuthur,U3
552683,5250,Kharbav,U3
463140,5249,Madhawgdha,U3
325558,5242,Jagatnagar,U3
210982,5241,Gird Baragaon,U3
291063,5241,Borgolai Grant No.II,U3
376061,5237,Toto,U3
369099,5236,Bongabar,U3
801196,5234,Amila,U3
583131,5229,Malicherla,U3
005965,5228,Chak Ratnu,U3
567503,5223,Tamgaon,U3
214380,5221,Kakari,U3
322050,5220,Anulia,U3
323115,5219,Ichhapur Defence Estate,U3
334784,5218,Bangsidharpur,U3
039385,5217,Mubarakpur,U3
373657,5210,Irba,U3
333297,5210,Ganye Gangadharpur,U3
334881,5207,Purba Ranaghat,U3
322163,5202,Halalpur Krishnapur,U3
315448,5200,Gora Bazar,U3
119237,5200,Mohiuddinpur,U3
413958,5197,Mohana,U3
538065,5197,Amgaon kh.,U3
361614,5196,Mahuda,U3
306854,5192,Shyamdhan,U3
194082,5189,Palhni,U3
332776,5187,Ekabbarpur,U3
333320,5187,Benjanhari Acharial,U3
299384,5187,Uttar Krishnapur Pt III,U3
255563,5185,Bara,U3
303980,5183,Niz-Bahjani,U3
571239,5182,Ghanpur,U3
344562,5180,Dakshin Baguan,U3
325664,5180,Jaykrishnapur,U3
098874,5180,Garhi,U3
627123,5179,Hosabettu,U3
641763,5175,Mettamalai,U3
593708,5175,Mangampeta,U3
322778,5172,Bara,U3
361598,5170,Bhim Kanari,U3
053250,5166,Khatyari,U3
802002,5165,Berla,U3
337141,5165,Amlagora,U3
635174,5162,Chinnakalayamputhur,U3
802683,5158,Chikhaldara,U3
551018,5156,Samangaon,U3
345732,5155,Barda,U3
306394,5150,Rongmook Ceder Tea Garden,U3
325663,5148,Kapashanria,U3
323641,5148,Dhanyakuria,U3
630908,5145,Kilmanavur,U3
460962,5144,Bhainsa,U3
443594,5139,Hirmi,U3
209732,5139,Parmanandpur,U3
410673,5137,Badakodanda,U3
570510,5133,Kasipet,U3
801482,5132,Sugnu,U3
800042,5132,Frisal,U3
501953,5127,Deori,U3
318636,5127,Kunustara,U3
005415,5125,Talwara,U3
209760,5124,Lahartara ,U3
119673,5120,Muradgram Pur Pursi,U3
643092,5118,Kuthankuzhi,U3
800304,5117,Chakrata,U3
332856,5114,Mirjapur,U3
318663,5112,Baktarnagar,U3
305512,5112,Kalaigaon Town Part,U3
362289,5111,Termi,U3
332894,5111,Khasjalalsi,U3
091642,5111,Badlya,U3
337142,5109,Garbeta,U3
202319,5108,Banjarepur,U3
322323,5106,Jangal,U3
303624,5106,Chandrapur Baghicha,U3
627021,5103,Sanvordem,U3
388645,5101,Jashipur,U3
443851,5100,Rawan,U3
535610,5099,Kandri,U3
330483,5094,Saltor,U3
293678,5094,Charingia Gaon,U3
334017,5091,Salipur,U3
291065,5091,Lido Tikok,U3
300231,5087,Mosli Pt I,U3
801468,5084,Peren,U3
490245,5084,Pipariya,U3
299380,5083,Dudhpatil Pt VI,U3
027781,5081,Tharial,U3
566922,5080,Majgaon,U3
369091,5080,Taping,U3
634702,5078,Nallipalayam,U3
617512,5077,Arkula,U3
587055,5073,Arempudi,U3
419524,5072,Subalaya,U3
644772,5070,Vellaravalli,U3
062662,5070,Manethi,U3
094557,5070,Budhpura,U3
325555,5068,Balarambati,U3
554448,5066,Dhatau,U3
801486,5065,Sekmai Bazar,U3
160729,5065,Mahmudpur Taluka Madpur Sult,U3
329103,5056,Ledisol,U3
321685,5053,Char Brahmanagar,U3
325035,5052,Badhagachhi,U3
185904,5051,Lahsari,U3
476370,5050,Sinhasa,U3
323219,5047,Chandrapur,U3
634066,5046,Kalparapatti,U3
032342,5046,Khothran,U3
628980,5044,Srikalikapuram,U3
626698,5042,Nerul,U3
637707,5040,Manjakollai,U3
514522,5039,Dungarpur,U3
633892,5037,Kurukkupatti,U3
626693,5036,Guirim,U3
802565,5035,Vithal Udyognagar,U3
554203,5035,Ambepur,U3
459749,5035,Bina Rly Colony,U3
001233,5033,Naka Majiari,U3
333477,5030,Bishnupur,U3
643165,5028,Chenbagaramanputhur ,U3
369096,5028,Topa ,U3
400547,5028,Kaliapani,U3
322321,5027,Simurali,U3
644591,5025,Koil palayam,U3
564968,5025,Gimhavane,U3
057511,5024,Kanwla,U3
313331,5022,Jhangra,U3
803241,5021,Pernem,U3
311965,5021,Harirampur,U3
308327,5021,Baisguri,U3
412057,5019,Palurgada,U3
608855,5018,Moodabettu,U3
608854,5017,Yenagudde,U3
293676,5015,Naubaisa Goan,U3
321684,5013,Char Maijdia,U3
399153,5005,Dadhapatna,U3
332827,5002,Oadipur,U3
586202,5001,Bowluvada,U3
608853,5001,Manipura,U3
631162,4998,SuPallipattu,U3
306989,4997,Dakshin Odlabari,U3
322773,4995,Chhekati,U3
508379,4994,Nava Bhildi,U3
803144,4993,Koppa,U3
334491,4993,Patdaha,U3
641700,4990,Soolakkarai,U3
411296,4983,Makundapur,U3
321980,4983,Harinadibhastsala,U3
627936,4981,Muringur Vadakkummuri,U3
306990,4981,Lataguri,U3
303707,4981,Rupiabathan,U3
549400,4979,Harsul,U3
800081,4978,Billawar,U3
307020,4973,Chalsa Mahabari,U3
626735,4970,Mercurim,U3
357411,4970,Sarauni,U3
267382,4964,Satakha Hq.,U3
270123,4964,Sagolband,U3
630970,4963,Devasthanam,U3
345537,4958,Hincha Gerya,U3
631215,4956,Mullipattu,U3
801926,4954,Premnagar,U3
368870,4948,Urimari,U3
541856,4945,Dhopatala,U3
608849,4944,Korangrapady,U3
367614,4943,Alaudia,U3
057168,4943,Bir Ghaghar,U3
541337,4942,Tadali,U3
641371,4937,Vadi,U3
803828,4934,Thenthiruperai,U3
057169,4934,Ram Garh,U3
063911,4931,Mukhmel Pur,U3
641317,4930,Alangulam,U3
519912,4929,Tarsali,U3
211674,4926,Kataka,U3
801625,4925,Palasbari,U3
242654,4922,Paria,U3
282470,4922,Damara Patpara,U3
120827,4921,Bahalimpura,U3
801272,4919,Mohanpur,U3
229457,4919,Yehiapur,U3
626728,4917,Cumbarjua,U3
800791,4916,Gokul,U3
631160,4916,Periagaram,U3
306564,4916,Bairatisal,U3
333613,4914,Chak Baria,U3
583085,4911,Tummikapalle,U3
270320,4904,Chingangbam Leikai,U3
643626,4902,Hale-Dharmapuri,U3
038764,4894,Ghanauli,U3
035831,4890,Bhisiana,U3
643115,4889,Mancad,U3
006176,4887,Dhande Kalan,U3
057342,4884,Majra,U3
803785,4882,Highways,U3
541661,4882,Awalpur,U3
325662,4882,Tisa,U3
162515,4876,Chak Babura Alimabad,U3
332771,4872,Bargachhia,U3
555142,4871,Nadgaon Tarf Birwadi,U3
554205,4869,Kurul,U3
380737,4865,Bhatli,U3
280388,4863,Salakati,U3
801982,4859,Pipariya,U3
490449,4856,Kundam,U3
064048,4856,Ujwa,U3
412605,4855,Borigam,U3
802012,4851,Arjunda,U3
414260,4851,R. Udayagiri,U3
246571,4851,Dariapur,U3
315443,4850,Goaljan,U3
644881,4849,Poolankinar,U3
368484,4847,Bishnugarh,U3
278360,4846,Nongkseh,U3
334399,4845,Mohanpur,U3
333696,4842,Maricha,U3
308325,4841,Baneswar,U3
318714,4841,Mahal,U3
378866,4839,Chandil,U3
801929,4838,Rajpur,U3
196761,4837,Chakmano Urf Dargah,U3
362192,4832,Panchmahali,U3
272465,4827,Kalachhari,U3
209753,4824,Sarai Mohana,U3
420513,4823,Tushura,U3
626691,4818,Colvale,U3
362184,4818,Bhamal,U3
800097,4816,Dera Gopipur,U3
161734,4815,Sarai Abdulmalik,U3
525194,4812,Makranifali,U3
318690,4811,Palashban,U3
334009,4805,Garia,U3
630691,4803,Thirumalpur,U3
800328,4801,Champawat,U3
202320,4800,Sadatmasaura,U3
803260,4798,Kannur Cantonment,U3
318777,4795,Ichhapur,U3
397173,4790,Paradipgarh,U3
501951,4785,Badra,U3
333115,4782,Kanaipur,U3
631163,4779,Kasinayagampatti ,U3
608846,4778,52 Heroor,U3
303421,4774,Majir Gaon,U3
317120,4770,Kalipur,U3
516286,4765,Malanka,U3
005970,4758,Chhatha,U3
097134,4758,Emri,U3
493668,4755,Pindrai,U3
541336,4748,Urjanagar,U3
801940,4744,Pusaur,U3
333066,4742,Chandrapur,U3
334326,4741,Baneshwarpur,U3
333061,4737,Karia,U3
526632,4732,Awadhan,U3
358801,4732,Berhait Bazar,U3
634057,4727,Majaragollappatti,U3
302707,4727,Majarkuri,U3
005967,4725,Chak  Kalu,U3
800105,4715,Sarkaghat,U3
318665,4715,Sahebganj,U3
038765,4715,Kotla Nihang,U3
641368,4708,Amathur,U3
409802,4708,Birapratappur,U3
361934,4708,Suranga,U3
293677,4708,Dhekorgorha,U3
333116,4707,Batul,U3
098173,4707,Galiakot,U3
629154,4704,Kannapalayam,U3
325671,4703,Pairagachha,U3
334189,4703,Uttar Bishnupur,U3
617597,4698,Kariyangala,U3
333538,4698,Patharberia,U3
567260,4693,Wadi Ratnagiri,U3
334882,4691,Lalpur,U3
319521,4688,Gopinathpur,U3
627172,4683,Maniyat,U3
564121,4678,Medha,U3
048841,4669,Jonk,U3
468238,4664,Mahura,U3
414848,4662,Rayagada,U3
425727,4660,Kalyanasingpur,U3
334400,4658,Durganagar,U3
030390,4657,Sansarpur,U3
403392,4656,Indipur,U3
606288,4655,Haralapura,U3
023702,4655,Jhakhri,U3
209751,4653,Gaura Kala,U3
333537,4650,Barkalikapur,U3
361866,4647,Aralgoria,U3
027780,4645,Malikpur,U3
801416,4644,Mangan,U3
302426,4644,Udiana,U3
162518,4641,Chak Imam Ali,U3
362187,4640,Marma,U3
299378,4640,Tupkhana Pt I,U3
361603,4637,Harina,U3
362853,4636,Amlabad,U3
627861,4635,Kizhakkummuri,U3
585551,4632,Upper Sileru Project ,U3
055697,4632,Kanchal Gosain,U3
333611,4630,Bidyadharpur,U3
006671,4629,Gorah Salathian,U3
626660,4627,Parcem,U3
318716,4626,Nabgram,U3
333184,4623,Radhapur,U3
333321,4618,Abhirampur,U3
325096,4613,Alikhoja,U3
332617,4612,Ghoraberia,U3
107557,4612,Semari,U3
399421,4611,Kanheipur,U3
361933,4609,Alagdiha,U3
174751,4609,Pure Tiwari,U3
362264,4606,Bhandra,U3
378379,4606,Danguwapasi,U3
088468,4603,Utarlai,U3
626866,4602,Orgao,U3
801494,4601,Lamlai,U3
318774,4600,Sirsha,U3
801628,4599,Tihu,U3
803416,4597,Desur,U3
332775,4596,Chong Ghurali,U3
318772,4592,Mandarbani,U3
522910,4591,Kaliawadi,U3
037848,4588,Khilchian,U3
627826,4587,Thangalur,U3
270317,4586,Lairikyengbam Leikai,U3
332860,4585,Kamranga,U3
185905,4581,Air Force Area,U3
319520,4571,Jaluidanga,U3
361867,4570,Sansikhara,U3
211672,4568,Anurudhpur Purab Patti,U3
325454,4566,Bargachhia,U3
487413,4561,Ranipur,U3
319951,4558,Budbud,U3
801515,4554,Tlabung,U3
431500,4552,Katkona,U3
361613,4550,Jhinghipahari,U3
399422,4545,Ramgarh,U3
575632,4544,Vatwarlapalle,U3
303363,4534,Sanpara,U3
008799,4534,Indora,U3
303710,4534,Pipalibari,U3
362486,4533,Tenu ,U3
334195,4517,Bamna,U3
586150,4513,Mulakuddu,U3
407456,4512,Kaipadar,U3
321776,4511,Sonda,U3
802057,4509,Narharpur,U3
801992,4509,Chhuriya,U3
318655,4508,Ratibati,U3
641209,4505,Ramalingapuram,U3
252695,4504,Telkap,U3
124696,4500,Nainana-Brahman,U3
521866,4496,Sagbara,U3
373458,4487,Bishrampur,U3
307872,4483,Nagar Changrabandha,U3
032344,4481,Saloh,U3
318866,4479,Prayagpur,U3
641069,4477,Samanatham,U3
616227,4476,Haralahalli,U3
800102,4475,Bhuntar,U3
332893,4474,Gondalpara,U3
408169,4471,Tangi,U3
384964,4469,Tensa,U3
537069,4459,Shahapur,U3
318659,4459,Belebathan,U3
289621,4459,Jonai Bazar,U3
412347,4458,Pitala,U3
801918,4456,Balrampur,U3
369012,4451,Hesla,U3
306392,4450,Sukhiapokhri,U3
627849,4447,Eravu,U3
802075,4445,Bhopalpattanam,U3
635115,4438,Aravankad,U3
800110,4430,Nadaun,U3
097448,4429,Delwara,U3
404105,4428,Jorada,U3
361599,4427,Nandkharki,U3
800177,4426,Sham Chaurasi,U3
637708,4422,Poravacheri,U3
320306,4420,Alipur,U3
627054,4419,Kalpeni,U3
267135,4416,Tsudikong,U3
334187,4409,Ajodhyanagar,U3
468176,4408,Goraiya,U3
227464,4406,Bahadurpur,U3
161735,4406,Sarai Lahur Urf Lahurpur,U3
197189,4405,Ratanpura,U3
602628,4403,Kadwad,U3
412633,4401,Venkatraipur,U3
303420,4400,Garal,U3
802797,4393,Matheran,U3
432613,4392,Govindpur,U3
005416,4392,Marhi,U3
804015,4385,Kannivadi,U3
282471,4384,Thekashu Pt-I,U3
308213,4383,Dhaliabari,U3
565672,4382,Karle,U3
308587,4379,Bhangri Pratham Khanda,U3
362291,4376,Sijhua,U3
313831,4374,Srimantapur,U3
501530,4366,Sabo,U3
536128,4366,Isasani,U3
335006,4366,Tulshighata,U3
332811,4363,Baluhati,U3
322844,4360,Deora,U3
467331,4358,Nowbasata,U3
800138,4353,Theog,U3
536793,4352,Chikhala,U3
318637,4329,Topsi,U3
006177,4327,Maralia,U3
626734,4322,Goa Velha,U3
801502,4320,Bairabi,U3
541855,4320,Sasti,U3
643105,4319,Vanniyoor,U3
361600,4316,Madhuban  ,U3
800053,4315,Batote,U3
293679,4312,Nowsolia Gaon,U3
029684,4307,Chachoki,U3
381107,4304,Bundia,U3
173406,4302,Bishunipur,U3
626692,4299,Moira,U3
106675,4295,Bichhri,U3
627884,4294,Madathumpady,U3
063583,4291,Piala,U3
603404,4286,Aversa,U3
801433,4284,Basar,U3
334015,4277,Naridana,U3
553517,4275,Owle,U3
404120,4256,Kulad,U3
411360,4253,Mundamarai,U3
107556,4252,Chawand,U3
628628,4250,Madaharpakkam,U3
801442,4234,Longding,U3
293297,4234,Sepon,U3
552917,4232,Gotheghar,U3
307019,4215,Matialihat,U3
027777,4203,Dhaki,U3
318685,4188,Mahira,U3
361868,4185,Bardubhi,U3
803816,4155,Kadambur,U3
404088,4144,Danara,U3
626727,4134,Jua,U3
307104,4130,Sisha-Jumrha,U3
299381,4121,Dudhpatil Pt V,U3
344461,4120,Kharisha,U3
634059,4107,Tirumalaigiri,U3
306189,4089,Ging Tea Garden,U3
643191,4083,Manakudi,U3
627836,4081,Kurichikkara,U3
401469,4080,Kabatabandha,U3
494680,4078,Panara,U3
064046,4074,Kair,U3
362290,4070,Bursera,U3
162516,4066,Pura Pandey,U3
386860,4065,Daitari,U3
032343,4063,Aur,U3
000909,4047,Spituk,U3
399315,4016,Charibatia,U3
130130,4014,Iffco Census Village,U3
801417,4013,Gyalshing,U3
576515,4008,Raghunathpur,U3
641862,4007,Sundarapandianpattinam,U3
303895,4004,Marowa,U3
028993,4001,Shikar,U3
322410,3989,Haringhata Farm,U3
322165,3982,Ranaghat,U3
000124,3973,Sool Koot,U3
107554,3962,Bhalariya,U3
800073,3944,Ghomanhasan,U3
800068,3934,Jourian,U3
519389,3924,Limkheda,U3
803143,3922,Sringeri,U3
030635,3916,Raipur Rasulpur,U3
509558,3915,Baliyasan,U3
369013,3915,Balkundra,U3
800051,3900,Banihal,U3
361601,3890,Barora,U3
333300,3887,Hanspukuria,U3
800125,3885,Kasauli,U3
037673,3882,Mudal,U3
803531,3874,Nallampatti,U3
057045,3873,HMT Pinjore,U3
006178,3869,Nihalpur Simbal,U3
240184,3866,Shahjangi,U3
800114,3847,Gagret,U3
033674,3845,Jodhan,U3
313689,3838,Birodhi,U3
541549,3836,Nandgaon Pode,U3
261802,3812,Rupa,U3
283615,3806,Nakhula Grant,U3
629346,3805,Mevalurkuppam,U3
333541,3778,Kriparampur,U3
802019,3775,Gurur,U3
800090,3770,Chuari Khas,U3
801504,3769,Darlawn,U3
800113,3763,Daulatpur,U3
801425,3750,Dirang,U3
802000,3741,Parpondi,U3
801497,3733,Zawlnuam,U3
030391,3704,Chomon,U3
059905,3692,Fazalpur,U3
800129,3685,Sabathu,U3
524205,3683,Limla,U3
802593,3679,Nandesari,U3
320496,3678,Piarinagar,U3
803547,3670,Pasur,U3
603095,3670,Tattilli,U3
