NAME0_ID1,AVG_AREA,BUILDINGS,TOTAL_REPL_COST_USD,COST_PER_AREA_USD
Benin_BEN-ADM1-1590546715-B9,34899841.24458568,326078.0,4693321197.0,134.5
Bhutan_BTN.10_1,755785.7333352922,6122.0,176052917.3185638,232.9
Bhutan_BTN.11_1,1069253.3448169478,8086.0,366434326.97116613,342.7
Bhutan_BTN.12_1,1737304.5689359661,14518.0,462424017.66537386,266.2
Bhutan_BTN.13_1,1364512.6614439483,10580.0,444753969.05873543,325.9
Bhutan_BTN.14_1,6858112.530582163,26807.0,4599538005.2511215,670.7
Bhutan_BTN.15_1,1233054.1325218899,10804.0,271014283.3871521,219.8
Bhutan_BTN.16_1,437012.5972679282,3776.0,98752538.65805763,226.0
Bhutan_BTN.17_1,580718.2885252003,5119.0,117486924.1364518,202.3
Bhutan_BTN.18_1,1130736.238932636,8653.0,345185592.3800709,305.3
Bhutan_BTN.19_1,450728.01850110677,4021.0,84813942.3840865,188.2
Bhutan_BTN.1_1,472274.9833377407,3887.0,129470111.83478288,274.1
Bhutan_BTN.20_1,461148.4636197137,3853.0,126668029.20971186,274.7
Bhutan_BTN.2_1,2554060.780408317,15596.0,1217313869.818466,476.6
Bhutan_BTN.3_1,685037.5935706451,5761.0,187662983.00674817,273.9
Bhutan_BTN.4_1,119924.58292932558,921.0,41112187.342706315,342.8
Bhutan_BTN.5_1,358930.9896353647,3025.0,79545869.02445593,221.6
Bhutan_BTN.6_1,371263.23737536976,3154.0,90698401.97420228,244.3
Bhutan_BTN.7_1,1069674.672643533,8689.0,300421450.2754598,280.9
Bhutan_BTN.8_1,1326890.6525092556,10577.0,345917455.1527884,260.7
Bhutan_BTN.9_1,758493.5486449825,6062.0,229623315.80316743,302.7
Bolivia_AREA # 01,23110178.83824509,178189.2,10815820215.670996,468.0
Bolivia_AREA # 02,91941996.63711289,880354.5,41084744361.1039,446.9
Bolivia_AREA # 03,60710920.0776307,574092.7,27120901941.240425,446.7
Bolivia_AREA # 04,23133361.22044622,178598.1,10751104874.418915,464.7
Bolivia_AREA # 05,34596408.475170664,274379.0,15615446221.874792,451.4
Bolivia_AREA # 06,18962512.81520563,154302.5,8996545747.629038,474.4
Bolivia_AREA # 07,88330995.64019313,770254.7,42146174083.8628,477.1
Bolivia_AREA # 08,13482808.665813353,116365.5,5955476693.300034,441.7
Bolivia_AREA # 09,4139563.6553030303,32934.8,1813602689.6320345,438.1
Bosnia and Herzegovina_1,4129201.1497972156,28167.657213733,2270629994.47,549.9
Bosnia and Herzegovina_2,83897240.70144293,637618.6719620759,45242682425.77,539.3
Bosnia and Herzegovina_3,51082368.85329252,433165.44082419114,24300267944.05,475.7
Botswana_BWA-ADM1-1590546715-B1,10686494.32727665,90174.0,3239731299.0,303.2
Botswana_BWA-ADM1-1590546715-B10,880639.7241269158,7504.0,265837534.0,301.9
Botswana_BWA-ADM1-1590546715-B2,3665810.0307278247,30952.0,1111140899.0,303.1
Botswana_BWA-ADM1-1590546715-B3,5381863.542297498,45440.0,1631307461.0,303.1
Botswana_BWA-ADM1-1590546715-B4,22250956.046490144,187664.0,6746842113.0,303.2
Botswana_BWA-ADM1-1590546715-B5,1704019.257663362,14419.0,516204446.0,302.9
Botswana_BWA-ADM1-1590546715-B6,13592556.651211636,114661.0,4121318065.0,303.2
Botswana_BWA-ADM1-1590546715-B7,7960871.419495968,67176.0,2413407647.0,303.2
Botswana_BWA-ADM1-1590546715-B8,1814363.83174192,15358.0,549627790.0,302.9
Botswana_BWA-ADM1-1590546715-B9,5581373.826251448,47118.0,1691889281.0,303.1
Brazil_11,67712014.17488766,539313.7,39257817969.22621,579.8
Brazil_12,26934531.948780417,226713.4,15255102141.55479,566.4
Brazil_13,111595072.57409263,897198.8,65436667958.70679,586.4
Brazil_14,16412160.805548618,127521.8,9828934512.982172,598.9
Brazil_15,256815626.67010084,2109556.5,149669932469.9251,582.8
Brazil_16,22070551.474567108,177428.6,12866678061.308838,583.0
Brazil_17,57406314.40746753,425641.4,35213127317.39194,613.4
Brazil_21,223415110.80887863,1820540.7,133170270911.08101,596.1
Brazil_22,118623455.8356227,909834.0,72326165428.32518,609.7
Brazil_23,332143394.8113345,2463175.0,204507302509.689,615.7
Brazil_24,128452830.07159507,931010.7,79392695286.7156,618.1
Brazil_25,151512573.21282884,1115028.1,93487945517.351,617.0
Brazil_26,354847925.9547744,2616208.2,219311631390.82355,618.0
Brazil_27,115822554.1737429,872074.4,71326429813.17064,615.8
Brazil_28,82491290.08501914,613211.7,50877389619.506744,616.8
Brazil_29,573182808.8823677,4262683.7,353209885349.8062,616.2
Brazil_31,908438493.7883991,6296842.2,565256260517.1637,622.2
Brazil_32,166963839.1481435,1157356.2,103759781350.22762,621.5
Brazil_33,760977472.7529761,5354389.9,474969869650.8425,624.2
Brazil_35,2018777537.608017,13492451.9,1263543706047.4453,625.9
Brazil_41,534815722.3884449,3729741.7,324635199243.238,607.0
Brazil_42,340466208.9867425,2311773.3,205776671162.33826,604.4
Brazil_43,575415827.3144563,4051696.8,348988358475.55225,606.5
Brazil_50,113219629.98137279,814229.8,69572079554.93437,614.5
Brazil_51,141112244.78282133,1014814.9,85757057502.2551,607.7
Brazil_52,284365467.3651348,1969670.8,176948666018.52844,622.3
Brazil_53,119944589.99032216,806667.0,75172652863.83871,626.7
British Virgin Islands_VGB,8331979.606407181,8084.0,3177165684.755245,381.3
Brunei_AREA # 01,6997007.6861537155,43594.0,5080795048.755166,726.1
Brunei_AREA # 02,1593109.542891749,10288.0,1104526916.8772404,693.3
Brunei_AREA # 03,1044876.6748121161,7311.0,669834265.9595307,641.1
Brunei_AREA # 04,221507.17153761274,1689.0,140671473.0857378,635.1
Bulgaria_1,14264938.44976875,82846.21677625139,10079798955.91,706.6
Bulgaria_10,13407871.00311048,84654.53451019742,9241529412.06,689.3
Bulgaria_11,18250239.52753936,91255.34910067105,13607060002.58,745.6
Bulgaria_12,11071228.08309991,64166.81604784824,7789322341.44,703.6
Bulgaria_13,18040170.359834675,104969.61171358735,13023625423.12,721.9
Bulgaria_14,34155721.83152001,162053.82698005272,26607895030.11,779.0
Bulgaria_15,7796160.248129845,44840.38067338178,5760235334.58,738.9
Bulgaria_16,15631465.020154769,69643.01723684638,12366472309.88,791.1
Bulgaria_17,10387280.152233295,56112.428692641835,7819573661.72,752.8
Bulgaria_18,8308236.925857013,41841.75033916094,6467780462.3,778.5
Bulgaria_19,11695374.416939018,61459.48451110941,8605860490.2,735.8
Bulgaria_2,23213553.737122666,108565.58919347316,18434471431.03,794.1
Bulgaria_20,5721696.303998188,37272.38286593077,3915645244.69,684.4
Bulgaria_21,31244056.910515755,153501.13482224423,23969730691.45,767.2
Bulgaria_22,17548550.184999134,94666.0732956155,13382585366.78,762.6
Bulgaria_23,7147080.647140304,45079.465083814874,4896204292.42,685.1
Bulgaria_24,23652022.43806077,106060.75274146404,20120717734.5,850.7
Bulgaria_25,19819329.260862097,94780.61921541132,15395882668.27,776.8
Bulgaria_26,7588313.282187419,55793.82715739507,4997380993.81,658.6
Bulgaria_27,14493068.679631574,88259.24091676454,10378791650.11,716.1
Bulgaria_28,8132450.964379078,45124.82088218249,6054341500.73,744.5
Bulgaria_3,13353066.822824078,63635.516199475416,10404140185.98,779.2
Bulgaria_4,8189083.154993819,45683.061175380404,5931373604.93,724.3
Bulgaria_5,41797309.6802436,128128.4683009544,43284058276.26,1035.6
Bulgaria_6,13318575.677279292,75194.81297040812,9423213920.68,707.5
Bulgaria_7,6548690.325551565,50418.161210911494,4238383215.15,647.2
Bulgaria_8,10054171.737248657,60258.60142633021,7038773443.2,700.1
Bulgaria_9,11875651.686690154,77034.95596049551,8063199031.42,679.0
Burkina Faso_BFA-ADM1-1590546715-B1,68798868.99615765,685822.0,9923782866.0,144.2
Burkina Faso_BFA-ADM1-1590546715-B10,25958727.075232767,258780.0,3744155881.0,144.2
Burkina Faso_BFA-ADM1-1590546715-B11,15052701.49534934,150078.0,2170911374.0,144.2
Burkina Faso_BFA-ADM1-1590546715-B12,24542731.22270968,244670.0,3539919855.0,144.2
Burkina Faso_BFA-ADM1-1590546715-B13,15256036.171127105,152102.0,2200238247.0,144.2
Burkina Faso_BFA-ADM1-1590546715-B2,31598524.85116932,315011.0,4557664821.0,144.2
Burkina Faso_BFA-ADM1-1590546715-B3,18597415.6097439,185415.0,2682278123.0,144.2
Burkina Faso_BFA-ADM1-1590546715-B4,28161758.639506813,280746.0,4061956929.0,144.2
Burkina Faso_BFA-ADM1-1590546715-B5,28301608.469565377,282134.0,4082130354.0,144.2
Burkina Faso_BFA-ADM1-1590546715-B6,27953348.80153234,278677.0,4031850110.0,144.2
Burkina Faso_BFA-ADM1-1590546715-B7,14349180.146467619,143091.0,2068817865.0,144.2
Burkina Faso_BFA-ADM1-1590546715-B8,33118696.81054687,330150.0,4777022059.0,144.2
Burkina Faso_BFA-ADM1-1590546715-B9,40432178.97538285,403053.0,5831915891.0,144.2
Burundi_BDI-ADM1-1590546715-B1,18251013.522299033,177869.0,2090221207.0,114.5
Burundi_BDI-ADM1-1590546715-B10,19062406.835285485,181367.0,2022607579.0,106.1
Burundi_BDI-ADM1-1590546715-B11,7846395.590198842,74895.0,833135337.0,106.2
Burundi_BDI-ADM1-1590546715-B12,7402689.13949385,72249.0,766383822.0,103.5
Burundi_BDI-ADM1-1590546715-B13,19551427.19293919,185268.0,2088260380.0,106.8
Burundi_BDI-ADM1-1590546715-B14,11437461.033921631,112552.0,1163377632.0,101.7
Burundi_BDI-ADM1-1590546715-B15,17903205.324323148,183874.0,1748479571.0,97.7
Burundi_BDI-ADM1-1590546715-B16,22116082.145883612,226435.0,2150332756.0,97.2
Burundi_BDI-ADM1-1590546715-B17,17899657.776228093,176268.0,1840648290.0,102.8
Burundi_BDI-ADM1-1590546715-B2,17624690.41372115,171403.0,1861135487.0,105.6
Burundi_BDI-ADM1-1590546715-B3,17719353.21865901,178808.0,1936070090.0,109.3
Burundi_BDI-ADM1-1590546715-B4,12113824.384563968,120844.0,1381741841.0,114.1
Burundi_BDI-ADM1-1590546715-B5,11527695.579491848,112674.0,1220662754.0,105.9
Burundi_BDI-ADM1-1590546715-B6,7198182.344083352,71413.0,730905477.0,101.5
Burundi_BDI-ADM1-1590546715-B7,13074996.5778904,127514.0,1349213633.0,103.2
Burundi_BDI-ADM1-1590546715-B8,9013559.8194504,89050.0,922852247.0,102.4
Burundi_BDI-ADM1-1590546715-B9,12661984.807511782,124428.0,1338763999.0,105.7
Cambodia_AREA # KH01,16367957.25907426,162887.0,2642149553.1801534,161.4
Cambodia_AREA # KH02,23525753.956210457,241484.0,3806797714.901765,161.8
Cambodia_AREA # KH03,28097322.784077033,290851.0,4525922740.900765,161.1
Cambodia_AREA # KH04,11621696.984737486,119462.0,1900441570.2297702,163.5
Cambodia_AREA # KH05,16145588.78976579,167567.0,2609438711.838162,161.6
Cambodia_AREA # KH06,15138979.384393385,158780.0,2411119607.9087577,159.3
Cambodia_AREA # KH07,14247497.095959596,146819.0,2285925484.6986346,160.4
Cambodia_AREA # KH08,24691865.584554333,248080.0,4136590762.912088,167.5
Cambodia_AREA # KH09,2600916.5303862803,24734.0,449344030.56110555,172.8
Cambodia_AREA # KH10,8079432.203352204,86477.0,1267207520.8791208,156.8
Cambodia_AREA # KH11,1224428.0845820846,12874.0,195490278.5880786,159.7
Cambodia_AREA # KH12,47442332.093045846,278540.0,13618717588.802864,287.1
Cambodia_AREA # KH13,6893267.449300699,73547.0,1078920794.89677,156.5
Cambodia_AREA # KH14,26897834.207847707,273662.0,4332511189.67699,161.1
Cambodia_AREA # KH15,8705351.145659896,91654.0,1375642891.7499168,158.0
Cambodia_AREA # KH16,1568846.083250083,16357.0,262898594.73859474,167.6
Cambodia_AREA # KH17,19584958.086136088,201985.0,3291753316.400266,168.1
Cambodia_AREA # KH18,6182321.818292818,58995.0,1093046544.4888444,176.8
Cambodia_AREA # KH19,3296162.2656510156,33874.0,543478442.066267,164.9
Cambodia_AREA # KH20,12234333.284271285,122589.0,1928409456.7599068,157.6
Cambodia_AREA # KH21,19679772.47841048,203637.0,3169266036.746587,161.0
Cambodia_AREA # KH22,4291490.2081252085,45217.0,675032457.9087579,157.3
Cambodia_AREA # KH23,67760.14652014652,258.0,22094557.908757906,326.1
Cambodia_AREA # KH24,1484661.9976134975,13709.0,250131735.5144855,168.5
Cambodia_AREA # KH25,12499481.135392385,127445.0,2041537331.027306,163.3
Cameroon_CMR-ADM1-1590546715-B1,108434721.34453934,842682.0,22525307452.0,207.7
Cameroon_CMR-ADM1-1590546715-B10,50884601.91777925,441987.0,10596036376.0,208.2
Cameroon_CMR-ADM1-1590546715-B2,22223069.864236716,187675.0,4253304327.0,191.4
Cameroon_CMR-ADM1-1590546715-B3,23804358.175066832,208206.0,4527655545.0,190.2
Cameroon_CMR-ADM1-1590546715-B4,46753047.30174046,362363.0,9660161682.0,206.6
Cameroon_CMR-ADM1-1590546715-B5,46825041.12856544,402979.0,9815003138.0,209.6
Cameroon_CMR-ADM1-1590546715-B6,65666455.3214406,605414.0,11706350593.0,178.3
Cameroon_CMR-ADM1-1590546715-B7,31206546.52797609,278772.0,6205322979.0,198.8
Cameroon_CMR-ADM1-1590546715-B8,126208064.46130414,1094777.0,24703215801.0,195.7
Cameroon_CMR-ADM1-1590546715-B9,99454045.36228395,912000.0,17885309354.0,179.8
Canada_10,64833697.42933913,191459.0,76666336488.0,1182.5
Canada_11,19138836.82316134,50506.0,23292084610.0,1217.0
Canada_12,117044277.30887279,321971.0,138817265443.0,1186.0
Canada_13,97625456.34958144,272242.0,113437897159.0,1162.0
Canada_24,963399333.144205,2115916.0,1385888658575.0,1438.5
Canada_35,1406093025.4752963,3458482.0,2196317894129.0,1562.0
Canada_46,143363856.24746513,387784.0,211341743782.0,1474.2
Canada_47,163420222.37349528,389313.0,264183402763.0,1616.6
Canada_48,480325018.57547325,1187113.0,720127619365.0,1499.3
Canada_59,561284813.3003688,1186490.0,1076204785712.0,1917.4
Canada_60,5373861.102281376,12869.0,8873189407.0,1651.2
Canada_61,5736483.236932047,11302.0,9708505605.0,1692.4
Canada_62,2880954.0019449173,6093.0,3850403312.0,1336.5
Cape Verde_CPV-ADM1-1590546715-B1,539259.2854914712,4964.0,98054777.0,181.8
Cape Verde_CPV-ADM1-1590546715-B10,505775.3208484616,4668.0,91896425.0,181.7
Cape Verde_CPV-ADM1-1590546715-B11,198007.58554635453,1889.0,35278937.0,178.2
Cape Verde_CPV-ADM1-1590546715-B12,617746.0516099946,5667.0,112569340.0,182.2
Cape Verde_CPV-ADM1-1590546715-B13,205558.270909269,1955.0,36634235.0,178.2
Cape Verde_CPV-ADM1-1590546715-B14,178081.77561525838,1707.0,31710985.0,178.1
Cape Verde_CPV-ADM1-1590546715-B15,1275121.9551136573,11570.0,233689155.0,183.3
Cape Verde_CPV-ADM1-1590546715-B16,1175849.9923773191,10683.0,215412944.0,183.2
Cape Verde_CPV-ADM1-1590546715-B17,237287.32925638926,2241.0,42471673.0,179.0
Cape Verde_CPV-ADM1-1590546715-B18,743142.7348146396,6797.0,135588667.0,182.5
Cape Verde_CPV-ADM1-1590546715-B19,3695368.5073166667,33394.0,678791491.0,183.7
Cape Verde_CPV-ADM1-1590546715-B2,132699.3985482448,1299.0,23366879.0,176.1
Cape Verde_CPV-ADM1-1590546715-B20,369603.38180169446,3453.0,66662225.0,180.4
Cape Verde_CPV-ADM1-1590546715-B21,433924.4166704454,4020.0,78699254.0,181.4
Cape Verde_CPV-ADM1-1590546715-B22,242961.97216210907,2298.0,43501775.0,179.0
Cape Verde_CPV-ADM1-1590546715-B3,172934.92999753912,1654.0,30792030.0,178.1
Cape Verde_CPV-ADM1-1590546715-B4,628873.7077945843,5765.0,114594692.0,182.2
Cape Verde_CPV-ADM1-1590546715-B5,2378496.005635693,21514.0,436737338.0,183.6
Cape Verde_CPV-ADM1-1590546715-B6,201214.289147711,1918.0,35851019.0,178.2
Cape Verde_CPV-ADM1-1590546715-B7,127916.84760201664,1252.0,22524047.0,176.1
Cape Verde_CPV-ADM1-1590546715-B8,145405.66111367874,1402.0,25807825.0,177.5
Cape Verde_CPV-ADM1-1590546715-B9,662431.5110910216,6064.0,120734680.0,182.3
Cayman Islands_CYM,18901512.13973064,10522.0,12597302003.58,666.5
Central African Republic_CAF-ADM1-1590546715-B1,1264896.5179047175,12283.0,103670799.0,82.0
Central African Republic_CAF-ADM1-1590546715-B10,9213291.619937647,88788.0,758888080.0,82.4
Central African Republic_CAF-ADM1-1590546715-B11,3022893.9480211157,29208.0,248507857.0,82.2
Central African Republic_CAF-ADM1-1590546715-B12,5832742.910182134,56251.0,480321590.0,82.3
Central African Republic_CAF-ADM1-1590546715-B13,7050042.233929708,67951.0,580653900.0,82.4
Central African Republic_CAF-ADM1-1590546715-B14,9326518.219536753,89882.0,768211942.0,82.4
Central African Republic_CAF-ADM1-1590546715-B15,2571703.732184226,24864.0,211326067.0,82.2
Central African Republic_CAF-ADM1-1590546715-B16,6295194.843127364,60706.0,518441747.0,82.4
Central African Republic_CAF-ADM1-1590546715-B17,16998673.49922636,163734.0,1400468178.0,82.4
Central African Republic_CAF-ADM1-1590546715-B2,1058744.7193810847,10298.0,86623379.0,81.8
Central African Republic_CAF-ADM1-1590546715-B3,2260854.0766969626,21873.0,185778149.0,82.2
Central African Republic_CAF-ADM1-1590546715-B4,1447727.774963565,14046.0,118704968.0,82.0
Central African Republic_CAF-ADM1-1590546715-B5,4117001.9177918457,39754.0,338685665.0,82.3
Central African Republic_CAF-ADM1-1590546715-B6,6366829.6515682405,61393.0,524341781.0,82.4
Central African Republic_CAF-ADM1-1590546715-B7,11001212.430185348,105986.0,906230417.0,82.4
Central African Republic_CAF-ADM1-1590546715-B8,8573988.30966139,82644.0,706169309.0,82.4
Central African Republic_CAF-ADM1-1590546715-B9,2980377.812761462,28799.0,245012337.0,82.2
Chad_TCD-ADM1-1590546715-B1,1007117.7464988725,10898.0,134742562.0,133.8
Chad_TCD-ADM1-1590546715-B10,11910968.486860376,127837.0,1603862225.0,134.7
Chad_TCD-ADM1-1590546715-B11,6709001.993972082,72086.0,902712515.0,134.6
Chad_TCD-ADM1-1590546715-B12,8673132.066249672,93145.0,1167397276.0,134.6
Chad_TCD-ADM1-1590546715-B13,13325726.664752739,143011.0,1794473724.0,134.7
Chad_TCD-ADM1-1590546715-B14,9797020.375450311,105179.0,1318987331.0,134.6
Chad_TCD-ADM1-1590546715-B15,14293425.430529824,153372.0,1925005355.0,134.7
Chad_TCD-ADM1-1590546715-B16,18358738.18883446,196949.0,2472858275.0,134.7
Chad_TCD-ADM1-1590546715-B17,13714227.034799494,147172.0,1846808118.0,134.7
Chad_TCD-ADM1-1590546715-B18,16820908.8213567,180472.0,2265510895.0,134.7
Chad_TCD-ADM1-1590546715-B19,12100882.160793507,129876.0,1629433300.0,134.7
Chad_TCD-ADM1-1590546715-B2,3775557.357355428,40619.0,507267330.0,134.4
Chad_TCD-ADM1-1590546715-B20,12905591.382450376,138495.0,1737897350.0,134.7
Chad_TCD-ADM1-1590546715-B21,13278481.574430365,142500.0,1788113903.0,134.7
Chad_TCD-ADM1-1590546715-B22,21505669.950508106,230097.0,2921017602.0,135.8
Chad_TCD-ADM1-1590546715-B23,3495168.063498553,37619.0,469443331.0,134.3
Chad_TCD-ADM1-1590546715-B3,2064742.826311232,22266.0,276925775.0,134.1
Chad_TCD-ADM1-1590546715-B4,16939621.26637173,181747.0,2281500765.0,134.7
Chad_TCD-ADM1-1590546715-B5,6510091.570172326,69947.0,875948490.0,134.6
Chad_TCD-ADM1-1590546715-B6,9805689.550480606,105272.0,1320152603.0,134.6
Chad_TCD-ADM1-1590546715-B7,18447274.996249378,197904.0,2484783673.0,134.7
Chad_TCD-ADM1-1590546715-B8,12375193.874787217,132816.0,1666378553.0,134.7
Chad_TCD-ADM1-1590546715-B9,10937806.334423788,117421.0,1472715409.0,134.6
Chile_AREA # 1,17443399.614861395,72086.610364268,17171165548.363945,984.4
Chile_AREA # 10,46603147.518034294,304310.541182357,43684217996.57983,937.4
Chile_AREA # 11,6033118.212490021,39430.596618393,5624881647.941964,932.3
Chile_AREA # 12,10019648.683509395,59576.281044202,9466609913.950546,944.8
Chile_AREA # 13,377363519.31203824,1389556.740567749,376552677590.91986,997.9
Chile_AREA # 14,21226379.71463682,139812.367377015,19864537782.452805,935.8
Chile_AREA # 15,11202602.729220193,46958.069701761,10942744018.060997,976.8
Chile_AREA # 16,25808532.69491026,147238.372284474,24413910330.531567,946.0
Chile_AREA # 2,29428145.07804602,118695.960221393,28878690475.09692,981.3
Chile_AREA # 3,16567761.167418757,78818.251037373,15882790909.774971,958.7
Chile_AREA # 4,41785227.31628877,196406.041108928,40308113802.163414,964.6
Chile_AREA # 5,109226784.7020493,510340.16386842,106661570786.0762,976.5
Chile_AREA # 6,47003521.32820952,232362.749867435,45065559828.88519,958.8
Chile_AREA # 7,55132675.01077028,269282.401378114,52772521742.168396,957.2
Chile_AREA # 8,81595245.32131262,422678.90587279,78586997863.10475,963.1
Chile_AREA # 9,52722830.370232284,325414.182834698,49716764953.575714,943.0
China_11,2165144413.4457345,6390322.62402,1286137783520.228,594.0
China_12,1337434470.6220179,3184159.22942,742398699521.3999,555.1
China_13,5267359533.897962,15139186.57256,1573055811898.8372,298.6
China_14,1997607423.6827238,6244431.67763,848634937253.2197,424.8
China_15,1578517491.5505164,5925397.11326,522578534735.0542,331.1
China_21,3245479179.522456,8151507.93377,1220838945207.9202,376.2
China_22,1775598484.7521117,4441332.56063,366903166066.5039,206.6
China_23,2446332535.395728,8990788.443,609520280106.491,249.2
China_31,3131892136.0365806,7275078.45337,2477433500471.358,791.0
China_32,7780612021.980485,15718074.66852,5245054240316.885,674.1
China_33,6413825168.195961,10972719.28095,5175713328768.046,807.0
China_34,3695822236.577556,9505199.18108,1502986373614.146,406.7
China_35,2749634580.790572,4397944.48284,1350351017851.6987,491.1
China_36,1934882815.1420636,3122448.38943,701672841641.8162,362.6
China_37,6741625038.583672,18188909.92889,2665984879905.238,395.5
China_41,5701798290.834099,12450009.27879,1172067378285.9114,205.6
China_42,3839406491.4053745,6527187.13487,2388529543384.0767,622.1
China_43,3484926052.6806836,6073635.17015,1333524875969.9153,382.7
China_44,8422259624.570308,17930688.76389,6319834605788.8125,750.4
China_45,1958869074.5708723,4745236.95967,800294487104.5677,408.5
China_46,787719792.807312,2706236.16392,389316597174.4972,494.2
China_50,2815307622.8521175,3212372.62816,1666899297284.6003,592.1
China_51,4132849921.977247,10432101.41353,1875065029523.6895,453.7
